Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
554,0.0,,19.0,-18.26,19.0,373.93000000000006,21.5,,,,532.5472727272727,11.0,,1.0,,0.0,,0.04727272727272727,11.974545454545455,0.0,85.0,7000.0,59.5,,,,,,,,,,,,,,,,,,41.67090909090909,56.905454545454546,68.5,20.0,90,8
555,0.0,,19.0,-21.486666666666665,19.0,373.64444444444445,21.5,,,,532.5622222222222,11.0,,1.0,,0.0,,0.10555555555555556,14.25111111111111,0.0,85.0,7000.0,59.5,,,,,,,,,,,,,,,,,,42.01555555555555,57.03888888888889,68.5,20.0,90,8
556,0.0,,19.0,-21.12909090909091,19.0,373.6518181818182,21.5,,,,532.5745454545455,11.0,,1.0,,0.0,,0.10272727272727272,13.646363636363638,0.0,85.0,7000.0,59.5,,,,,,,,,,,,,,,,,,41.77636363636364,57.10727272727272,68.5,20.0,90,8
557,0.0,,19.0,-15.885555555555555,19.0,374.11,21.5,,,,532.5877777777778,11.0,,1.0,,0.0,,-0.0055555555555555575,9.295555555555556,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,39.626666666666665,57.08222222222222,68.5,20.0,90,8
558,0.0,,19.0,-14.62909090909091,19.0,374.23636363636365,21.5,,,,532.6018181818182,11.0,,1.0,,0.0,,-0.013636363636363636,7.9736363636363645,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,38.408181818181816,56.84090909090909,68.5,20.0,90,8
559,0.16,,19.0,-15.155555555555557,19.0,374.2233333333333,21.5,,,,532.6144444444444,11.0,,1.0,,0.0,,-0.02888888888888889,7.643333333333334,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,38.07222222222222,56.80111111111111,68.5,20.0,90,8
560,0.46181818181818185,,19.0,-14.59818181818182,19.0,374.27818181818185,21.5,,,,532.6272727272727,11.0,,1.0,,0.0,,-0.039999999999999994,6.973636363636363,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,37.43636363636363,56.74,68.5,20.0,90,8
561,0.5911111111111111,,19.0,-13.415555555555555,19.0,374.3411111111111,21.5,,,,532.6422222222222,11.0,,1.0,,0.0,,-0.07,6.8566666666666665,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,37.41777777777778,56.69,68.5,20.0,90,8
562,0.16,,19.0,-12.56,19.0,374.46090909090907,21.5,,,,532.6545454545454,11.0,,1.0,,0.0,,-0.07,6.174545454545455,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,36.693636363636365,56.61727272727273,68.5,20.0,90,8
563,0.16,,18.83555555555556,-8.072222222222223,19.0,374.83222222222224,21.5,,,,532.6677777777777,11.0,,1.0,,0.0,,-0.11,3.1666666666666665,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,33.38333333333333,56.70333333333333,68.5,20.0,90,8
564,0.16,,18.51181818181818,-3.4600000000000004,19.0,375.3181818181818,21.5,,,,532.6818181818181,11.0,,1.0,,0.0,,-0.17363636363636364,0.09090909090909091,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,30.155454545454543,56.528181818181814,68.5,20.0,90,8
565,0.16,,18.5,1.6777777777777778,19.0,375.8377777777778,21.5,,,,532.6944444444445,11.0,,1.0,,0.0,,-0.2222222222222222,-4.245555555555556,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,27.258888888888887,56.07111111111111,68.5,20.0,90,8
566,0.16,,18.5,2.8018181818181818,19.0,376.00181818181824,21.5,,,,532.7072727272728,11.0,,1.0,,0.0,,-0.28363636363636363,-5.539090909090909,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,27.062727272727273,55.191818181818185,68.5,20.0,90,8
567,0.16,,18.5,2.9544444444444444,19.0,376.08444444444444,21.5,,,,532.7222222222222,11.0,,1.0,,0.0,,-0.25555555555555554,-5.2011111111111115,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,27.15888888888889,54.23,68.5,20.0,90,8
568,0.16,,18.5,-1.0581818181818183,19.0,375.75,21.5,,,,532.7345454545455,11.0,,1.0,,0.0,,-0.19454545454545455,-1.8527272727272726,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,28.99818181818182,53.25,68.5,20.0,90,8
569,0.1688888888888889,,18.5,-2.4588888888888887,19.0,375.6588888888889,21.5,,,,532.7477777777777,11.0,,1.0,,0.0,,-0.1622222222222222,-0.18000000000000002,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,30.436666666666667,52.20777777777778,68.5,20.0,90,8
570,0.19272727272727275,,18.5,-3.255454545454546,19.0,375.6181818181818,21.5,,,,532.7618181818182,11.0,,1.0,,0.0,,-0.11272727272727273,0.0,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,31.272727272727273,51.17181818181818,68.5,20.0,90,8
571,0.19777777777777777,,18.5,-3.481111111111111,19.0,375.6,21.5,,,,532.7744444444444,11.0,,1.0,,0.0,,-0.10555555555555556,0.0,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,31.700000000000003,50.169999999999995,68.5,20.0,90,8
572,0.17454545454545453,,18.5,-3.649090909090909,19.0,375.62454545454545,21.5,,,,532.7872727272727,11.0,,1.0,,0.0,,-0.08090909090909092,0.0,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,31.7,49.24,68.5,20.0,90,8
573,0.2,,18.5,-3.7544444444444443,19.0,375.6377777777778,21.5,,,,532.8022222222221,11.0,,1.0,,0.0,,-0.11,0.0,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,31.61444444444444,48.36888888888889,68.5,20.0,90,8
574,0.14545454545454548,,18.5,-3.0845454545454545,19.0,375.7390909090909,21.5,,,,532.8145454545455,11.0,,1.0,,0.0,,-0.1690909090909091,0.0,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,31.069999999999997,47.76,68.5,20.0,90,8
575,0.0,,18.5,-2.468888888888889,19.0,375.8,21.5,,,,532.8277777777779,11.0,,1.0,,0.0,,-0.17333333333333334,0.0,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,30.779999999999998,47.416666666666664,68.5,20.0,90,8
576,0.0,,18.5,-2.278181818181818,19.0,375.8181818181818,21.5,,,,532.8418181818182,11.0,,1.0,,0.0,,-0.16727272727272727,-0.09090909090909091,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,30.637272727272727,47.41,68.5,20.0,90,8
577,0.0,,18.5,-5.674444444444444,19.0,375.57444444444445,21.5,,,,532.8544444444445,11.0,,1.0,,0.0,,-0.10333333333333333,2.5155555555555558,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,33.95222222222222,47.78,68.5,20.0,90,8
578,0.0,,18.5,-10.811818181818182,19.0,375.11727272727273,21.5,,,,532.8672727272727,11.0,,1.0,,0.0,,-0.056363636363636366,7.199090909090909,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,37.053636363636365,48.71909090909091,68.5,20.0,90,8
579,0.0,,18.5,-12.432222222222222,19.0,375.0,21.5,,,,532.8822222222221,11.0,,1.0,,0.0,,-0.02,8.277777777777779,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,37.849999999999994,50.028888888888886,68.5,20.0,90,8
580,0.0,,18.5,-9.178181818181818,19.0,375.24545454545455,21.5,,,,532.8945454545454,11.0,,1.0,,0.0,,-0.05818181818181818,5.374545454545454,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,33.96090909090909,51.41090909090909,68.5,20.0,90,8
581,0.0,,18.5,7.180000000000001,19.0,376.7022222222222,21.518888888888892,,,,532.9077777777778,11.0,,1.0,,0.0,,-0.26666666666666666,-9.042222222222222,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,24.572222222222223,52.14888888888889,68.5,20.0,90,8
582,0.0,,18.5,12.431818181818182,19.0,377.22727272727275,21.645454545454548,,,,532.9218181818181,11.0,,1.0,,0.0,,-0.44272727272727275,-13.188181818181818,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,23.623636363636365,52.08,68.5,20.0,90,8
583,0.0,,18.5,8.584444444444445,19.0,377.01666666666665,21.67,,,,532.9344444444445,11.0,,1.0,,0.0,,-0.3966666666666667,-10.363333333333333,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,25.551111111111112,51.96888888888889,68.5,20.0,90,8
584,0.0,,18.5,-0.3609090909090909,19.0,376.2509090909091,21.67,,,,532.9463636363637,11.0,,1.0,,0.0,,-0.21454545454545454,-1.7727272727272727,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,28.60545454545455,52.444545454545455,68.5,20.0,90,8
585,0.0,,18.5,4.794444444444444,19.0,376.69666666666666,21.67,,,,532.9611111111112,11.0,,1.0,,0.0,,-0.29555555555555557,-6.167777777777777,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,26.494444444444444,52.95777777777778,68.5,20.0,90,8
586,0.0,,18.5,0.7300000000000001,19.0,376.4236363636364,21.67,,,,532.9745454545455,11.0,,1.0,,0.0,,-0.24545454545454548,-2.8854545454545457,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,28.729999999999997,53.40090909090909,68.5,20.0,90,8
587,0.0,,18.5,-1.832222222222222,19.0,376.2,21.67,,,,532.9866666666667,11.0,,1.0,,0.0,,-0.1688888888888889,-0.1111111111111111,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,30.224444444444444,54.102222222222224,68.5,20.0,90,8
588,0.0,,18.5,-2.705454545454545,19.0,376.1209090909091,21.67,,,,533.0009090909091,11.0,,1.0,,0.0,,-0.2,0.0,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,30.736363636363638,54.83363636363636,68.5,20.0,90,8
589,0.0,,18.5,-3.195555555555556,19.0,376.0777777777778,21.67,,,,533.0144444444445,11.0,,1.0,,0.0,,-0.2111111111111111,0.0,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,30.894444444444446,55.66777777777778,68.5,20.0,90,8
590,0.0,,18.5,-4.285454545454545,19.0,376.01545454545453,21.67,,,,533.0263636363636,11.0,,1.0,,0.0,,-0.20454545454545456,0.5454545454545454,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,31.818181818181817,56.42818181818182,68.5,20.0,90,8
591,0.0,,18.5,-7.358888888888889,19.0,375.74666666666667,21.67,,,,533.0411111111111,11.0,,1.0,,0.0,,-0.061111111111111116,2.4344444444444444,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,33.083333333333336,57.3688888888889,68.5,20.0,90,8
592,0.0,,18.5,-4.334545454545455,19.0,376.0018181818181,21.67,,,,533.0545454545454,11.0,,1.0,,0.0,,-0.2081818181818182,-0.14454545454545456,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,30.223636363636363,58.28636363636363,68.5,20.0,90,8
593,0.0,,18.5,0.4244444444444444,19.0,376.4222222222222,21.654444444444447,,,,533.0666666666667,11.0,,1.0,,0.0,,-0.21666666666666667,-3.07,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,28.1,58.89888888888889,68.5,20.0,90,8
594,0.0,,18.5,-1.4854545454545454,19.0,376.29636363636365,21.528181818181817,,,,533.0809090909091,11.0,,1.0,,0.0,,-0.13818181818181818,-0.91,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,29.925454545454546,59.377272727272725,68.5,20.0,90,8
595,0.0,,18.5,-3.471111111111111,19.0,376.1144444444445,21.5,,,,533.0944444444444,11.0,,1.0,,0.0,,-0.11,0.7444444444444445,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,32.07333333333334,59.604444444444454,68.5,20.0,90,8
596,0.0,,18.5,-3.55,19.0,376.12454545454545,21.5,,,,533.1063636363637,11.0,,1.0,,0.0,,-0.14,0.7472727272727273,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,32.00272727272728,59.50545454545454,68.5,20.0,90,8
597,0.0,,18.5,-3.2644444444444445,19.0,376.17777777777775,21.5,,,,533.1211111111111,11.0,,1.0,,0.0,,-0.14444444444444446,0.42333333333333334,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,31.99666666666667,58.97,68.5,20.0,90,8
598,0.0,,18.5,-3.811818181818182,19.0,376.13272727272727,21.5,,,,533.1345454545454,11.063636363636364,,1.0,,0.0,,-0.12545454545454546,0.97,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,32.27909090909091,58.24818181818182,68.5,20.0,90,8
599,0.0,,18.5,-5.874444444444444,19.0,375.93666666666667,21.5,,,,533.1466666666666,11.43888888888889,,1.0,,0.0,,-0.08888888888888889,2.2777777777777777,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,33.51888888888888,57.64111111111111,68.5,20.0,90,8
600,0.0,,18.5,-6.9363636363636365,19.0,375.85727272727274,21.481818181818184,,,,533.1609090909091,11.5,,1.0,,0.0,,-0.06818181818181818,2.4536363636363636,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,33.58181818181818,57.093636363636364,68.5,20.0,90,8
601,0.32,,18.5,-7.703333333333333,19.0,375.8,21.375555555555554,,,,533.1744444444444,11.5,,1.0,,0.0,,-0.07555555555555554,2.433333333333333,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,33.465555555555554,56.61222222222222,68.5,20.0,90,8
602,0.4727272727272727,,18.5,-8.078181818181818,19.0,375.74545454545455,21.477272727272727,,,,533.1863636363637,11.5,,1.0,,0.0,,-0.051818181818181826,2.41,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,33.555454545454545,56.094545454545454,68.5,20.0,90,8
603,0.38222222222222224,,18.5,-7.643333333333334,19.0,375.8,21.5,,,,533.2011111111111,11.5,,1.0,,0.0,,-0.04555555555555556,2.8777777777777778,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,33.79777777777778,55.60111111111111,68.5,20.0,90,8
604,0.16,,18.5,-7.0636363636363635,19.0,375.8363636363636,21.5,,,,533.2145454545455,11.5,,1.0,,0.0,,-0.06909090909090909,2.5818181818181816,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,33.57181818181818,55.14090909090908,68.5,20.0,90,8
605,0.16,,18.5,-6.992222222222222,19.0,375.82222222222225,21.5,,,,533.2266666666667,11.5,,1.0,,0.0,,-0.05888888888888889,2.5,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,33.50666666666667,54.65222222222222,68.5,20.0,90,8
606,0.16,,18.5,-7.702727272727273,19.0,375.7572727272727,21.5,,,,533.2409090909091,11.5,,1.0,,0.0,,-0.08818181818181818,3.1363636363636362,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,34.07909090909091,54.153636363636366,68.5,20.0,90,8
607,0.16,,18.5,-8.723333333333333,19.0,375.66111111111115,21.5,,,,533.2544444444444,11.5,,1.0,,0.0,,-0.05555555555555555,4.285555555555556,0.0,85.0,7000.0,59.4,,,,,,,,,,,,,,,,,,35.12888888888889,53.705555555555556,68.5,20.0,90,8
608,0.16,,18.5,-9.399090909090908,19.0,375.6,21.5,,,,533.2663636363636,11.5,,1.0,,0.0,,-0.060000000000000005,4.642727272727273,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,35.28909090909091,53.31727272727273,68.5,20.0,90,8
609,0.17777777777777778,,18.5,-9.418888888888889,19.0,375.6,21.5,,,,533.281111111111,11.5,,1.0,,0.0,,-0.017777777777777774,4.666666666666667,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,35.266666666666666,52.913333333333334,68.5,20.0,90,8
610,0.18545454545454546,,18.5,-10.475454545454546,19.0,375.4918181818182,21.5,,,,533.2945454545454,11.5,,1.0,,0.0,,0.013636363636363636,5.642727272727273,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,36.21909090909091,52.525454545454544,68.5,20.0,90,8
611,0.2,,18.647777777777776,-12.617777777777778,19.0,375.2766666666667,21.5,,,,533.3066666666666,11.5,,1.0,,0.0,,0.01888888888888889,7.507777777777777,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,37.51888888888888,52.27222222222222,68.5,20.0,90,8
612,0.2,,18.983636363636364,-12.757272727272726,19.0,375.26454545454544,21.5,,,,533.3209090909091,11.5,,1.0,,0.0,,0.028181818181818183,7.59909090909091,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,37.483636363636364,52.17181818181818,68.5,20.0,90,8
613,0.2,,19.0,-12.217777777777776,19.0,375.3,21.5,,,,533.3344444444444,11.5,,1.0,,0.0,,0.03777777777777778,7.105555555555556,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,37.03111111111111,51.99888888888889,68.5,20.0,90,8
614,0.2,,19.0,-11.893636363636364,19.0,375.3,21.5,,,,533.3463636363637,11.5,,1.0,,0.0,,0.023636363636363636,6.863636363636363,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,36.905454545454546,51.81727272727273,68.5,20.0,90,8
615,0.2,,19.0,-11.79888888888889,19.0,375.28222222222223,21.5,,,,533.3611111111111,11.5,,1.0,,0.0,,0.001111111111111111,6.788888888888889,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,36.84444444444444,51.65777777777778,68.5,20.0,90,8
616,0.2,,19.0,-11.044545454545455,19.0,375.3390909090909,21.5,,,,533.3745454545455,11.5,,1.0,,0.0,,0.003636363636363636,6.818181818181818,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,36.83181818181818,51.440909090909095,68.5,20.0,90,8
617,0.022222222222222223,,19.0,-10.821111111111112,19.0,375.4,21.5,,,,533.3866666666667,11.5,,1.0,,0.0,,-0.005555555555555556,6.922222222222222,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,36.845555555555556,51.303333333333335,68.5,20.0,90,8
618,0.0,,19.0,-11.137272727272729,19.0,375.3818181818182,21.481818181818184,,,,533.4009090909091,11.5,,1.0,,0.0,,-0.0072727272727272745,6.818181818181818,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,36.92090909090909,51.095454545454544,68.5,20.0,90,8
619,0.0,,19.0,-11.774444444444445,19.0,375.31444444444446,21.36,,,,533.4144444444444,11.5,,1.0,,0.0,,0.010000000000000002,7.555555555555555,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,37.471111111111114,50.93,68.5,20.0,90,8
620,0.0,,19.0,-11.934545454545455,19.0,375.2572727272727,21.34,,,,533.4263636363636,11.5,,1.0,,0.0,,0.02090909090909091,7.7727272727272725,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,37.58181818181818,50.79818181818182,68.5,20.0,90,8
621,0.0,,19.0,-12.486666666666666,19.0,375.1766666666667,21.34,,,,533.4411111111111,11.5,,1.0,,0.0,,-0.023333333333333334,8.322222222222223,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,37.92666666666666,50.77111111111111,68.5,20.0,90,8
622,0.0,,19.0,-15.157272727272726,19.0,374.96363636363634,21.34,,,,533.4545454545455,11.5,,1.0,,0.0,,0.06909090909090909,10.636363636363637,0.0,85.0,7000.0,59.3,,,,,,,,,,,,,,,,,,39.82454545454545,50.77363636363636,68.5,20.0,90,8
623,0.0,,19.0,-16.017777777777777,19.0,374.87666666666667,21.34,,,,533.4666666666667,11.5,,1.0,,3.6799999999999997,,0.09666666666666666,11.350000000000001,0.0,85.0,6847.851111111111,59.3,,,,,,,,,,,,,,,,,,40.148888888888884,50.849999999999994,68.5,20.0,90,8
624,0.0,,19.0,-16.759090909090908,19.0,374.7790909090909,21.34,,,,533.4809090909091,11.5,,1.0,,2.0072727272727273,,0.051818181818181826,12.127272727272727,0.0,85.0,5877.876363636364,59.3,,,,,,,,,,,,,,,,,,40.908181818181816,50.9609090909091,68.5,20.0,90,8
625,0.0,,19.0,-18.93111111111111,19.0,374.55111111111114,21.34,,,,533.4944444444444,11.5,,1.0,,0.0,,0.21666666666666667,13.966666666666667,0.0,85.0,5818.52,59.2,,,,,,,,,,,,,,,,,,41.507777777777775,51.09111111111111,68.5,20.0,90,8
626,0.0,,19.0,-17.135454545454547,19.0,374.66,21.34,,,,533.5063636363636,11.5,,1.0,,0.0,,0.11818181818181818,12.545454545454545,0.0,85.0,6689.341818181818,59.2,,,,,,,,,,,,,,,,,,41.14272727272727,51.25181818181818,68.5,20.0,90,8
627,0.0,,19.0,-15.870000000000001,19.0,374.78,21.34,,,,533.521111111111,11.5,,1.0,,0.0,,-0.043333333333333335,11.211111111111112,0.0,85.0,6800.0,59.2,,,,,,,,,,,,,,,,,,40.03,51.324444444444445,68.5,20.0,90,8
628,0.0,,19.156363636363636,-13.65181818181818,19.0,374.94272727272727,21.34,,,,533.5345454545454,11.5,,1.0,,0.0,,0.03272727272727272,9.090909090909092,0.0,85.0,6923.774545454546,59.2,,,,,,,,,,,,,,,,,,38.52909090909091,51.23818181818182,68.5,20.0,90,8
629,0.0,,19.492222222222225,-12.547777777777778,19.0,375.0444444444445,21.34,,,,533.5466666666666,11.5,,1.0,,0.0,,0.01,8.377777777777778,0.0,85.0,7000.0,59.2,,,,,,,,,,,,,,,,,,38.26555555555555,51.144444444444446,68.5,20.0,90,8
630,0.0,,19.5,-13.553636363636365,19.0,374.9636363636364,21.34,,,,533.5609090909091,11.5,,1.0,,0.0,,0.034545454545454546,8.831818181818182,0.0,85.0,7000.0,59.2,,,,,,,,,,,,,,,,,,38.945454545454545,51.027272727272724,68.5,20.0,90,8
631,0.0,,19.5,-21.369999999999997,19.0,374.29,21.34,,,,533.5744444444445,11.5,,1.0,,0.0,,0.17555555555555558,16.12222222222222,0.0,85.0,7000.0,59.2,,,,,,,,,,,,,,,,,,43.355555555555554,51.04,68.5,20.0,90,8
632,0.0,,19.5,-33.28363636363636,19.0,373.14818181818185,21.34,,,,533.5863636363637,11.5,,1.0,,0.0,,0.4209090909090909,26.934545454545454,0.0,85.0,7000.0,59.2,,,,,,,,,,,,,,,,,,46.092727272727274,51.60454545454545,68.5,20.0,90,8
633,0.0,,19.5,-41.63111111111111,19.0,372.33000000000004,21.34,,,,533.6011111111111,11.5,,1.0,,0.0,,0.4822222222222222,33.72555555555555,0.0,85.0,7000.0,59.2,,,,,,,,,,,,,,,,,,45.86888888888889,52.77666666666667,68.5,20.0,90,8
634,0.0,,19.5,-37.21363636363637,19.0,372.6154545454546,21.34,,,,533.6145454545455,11.5,,1.0,,0.0,,0.3727272727272727,29.16272727272727,0.0,85.0,7000.0,59.2,,,,,,,,,,,,,,,,,,44.88181818181818,53.92272727272727,68.5,20.0,90,8
635,0.0,,19.5,-30.90777777777778,19.0,373.05444444444447,21.34,,,,533.6266666666667,11.5,,1.0,,0.0,,0.26666666666666666,23.596666666666668,0.0,85.0,7000.0,59.14,,,,,,,,,,,,,,,,,,42.74666666666667,54.693333333333335,68.5,20.0,90,8
636,0.0,,19.5,-19.24,19.0,374.07454545454544,21.34,,,,533.6409090909091,11.5,,1.0,,0.0,,0.09363636363636364,13.365454545454547,0.0,85.0,7000.0,59.1,,,,,,,,,,,,,,,,,,39.846363636363634,55.04727272727273,68.5,20.0,90,8
637,0.0,,19.5,-16.70888888888889,19.0,374.33666666666664,21.34,,,,533.6544444444444,11.5,,1.0,,0.0,,0.05666666666666667,11.112222222222222,0.0,85.0,7000.0,59.1,,,,,,,,,,,,,,,,,,41.157777777777774,55.07555555555555,68.5,20.0,90,8
638,0.0,,19.5,-19.509090909090908,19.0,374.11727272727273,21.34,,,,533.6663636363636,11.5,,1.0,,0.0,,0.10454545454545454,13.323636363636364,0.0,85.0,7000.0,59.1,,,,,,,,,,,,,,,,,,41.844545454545454,55.21909090909091,68.5,20.0,90,8
639,0.0,,19.5,-18.18111111111111,19.0,374.1866666666667,21.34,,,,533.681111111111,11.5,,1.0,,0.0,,0.06777777777777777,12.215555555555556,0.0,85.0,7000.0,59.1,,,,,,,,,,,,,,,,,,41.18222222222222,55.48111111111111,68.0,20.0,90,8
640,0.0,,19.5,-13.128181818181817,19.0,374.63000000000005,21.34,,,,533.6945454545455,11.5,,1.0,,0.0,,0.023636363636363636,7.807272727272727,0.0,85.0,7000.0,59.1,,,,,,,,,,,,,,,,,,37.700909090909086,55.57909090909091,68.0,20.0,90,8
641,0.17777777777777778,,19.5,-6.386666666666667,19.0,375.24222222222227,21.34,,,,533.7066666666667,11.5,,1.0,,0.0,,-0.14555555555555555,1.4355555555555555,0.0,85.0,7000.0,59.1,,,,,,,,,,,,,,,,,,31.977777777777778,55.385555555555555,68.0,20.0,90,8
642,0.3090909090909091,,19.5,16.957272727272727,19.0,377.29636363636365,21.34,,,,533.7209090909091,11.5,,1.0,,0.0,,-0.47454545454545455,-18.158181818181816,0.0,85.0,7000.0,59.1,,,,,,,,,,,,,,,,,,18.79090909090909,54.47636363636364,68.0,20.0,90,8
643,0.4222222222222222,,19.5,49.044444444444444,19.0,380.34555555555556,21.34,,,,533.7344444444445,11.5,,1.0,,0.0,,-1.1122222222222222,-49.663333333333334,0.0,85.0,7000.0,59.1,,,,,,,,,,,,,,,,,,10.851111111111111,51.413333333333334,68.0,20.0,90,8
644,0.17454545454545456,,19.5,31.727272727272727,19.0,379.13272727272727,21.34,,,,533.7463636363636,11.5,,1.0,,0.0,,-0.8336363636363636,-36.22636363636364,0.0,85.0,7000.0,59.1,,,,,,,,,,,,,,,,,,16.47909090909091,47.86000000000001,68.0,20.0,90,8
645,0.16,,19.5,-5.806666666666667,19.0,375.89444444444445,21.34,,,,533.7611111111112,11.5,,1.0,,0.0,,-0.1111111111111111,2.2266666666666666,0.0,85.0,7000.0,59.1,,,,,,,,,,,,,,,,,,34.23777777777778,46.35666666666666,68.5,20.0,90,8
646,0.16,,19.5,-9.123636363636363,19.0,375.5245454545455,21.34,,,,533.7745454545454,11.5,,1.0,,0.0,,-0.034545454545454546,5.079999999999999,0.0,85.0,7000.0,59.1,,,,,,,,,,,,,,,,,,34.88909090909091,46.36272727272728,68.5,20.0,90,8
647,0.16444444444444445,,19.5,1.6222222222222222,19.0,376.4,21.34,,,,533.7866666666666,11.5,,1.0,,0.0,,-0.20555555555555557,-5.692222222222222,0.0,85.0,7000.0,59.1,,,,,,,,,,,,,,,,,,26.107777777777777,46.15888888888889,68.5,20.0,90,8
