Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
2.6,0.92,,21.5,-11.93,24.0,389.83,23.0,,,,578.0,20.5,,1,,1.24,,-0.03,21.0,0.0,85,2400.0,83.5,,,,,,,,,,,,,,,,,,13.36,0.97,100.0,25.0,90,8
2.7,0.92,,21.5,-12.13,24.0,389.88,23.0,,,,578.0,20.5,,1,,1.24,,-0.03,22.0,0.0,85,2450.93,83.5,,,,,,,,,,,,,,,,,,14.91,1.13,100.0,25.0,90,8
2.8,0.92,,21.5,-12.04,24.0,389.87,23.0,,,,578.0,20.5,,1,,1.24,,-0.03,23.19,0.0,85,2530.93,83.5,,,,,,,,,,,,,,,,,,17.0,1.15,100.0,25.0,90,8
2.9,0.92,,21.5,-11.79,24.0,389.82,23.0,,,,578.0,20.5,,1,,1.24,,-0.09,25.19,0.0,85,2572.73,83.5,,,,,,,,,,,,,,,,,,19.68,1.29,100.0,25.0,90,8
3.0,0.92,,21.5,-12.23,24.0,389.83,23.0,,,,578.0,20.5,,1,,1.24,,-0.13,28.0,0.0,85,2592.73,83.5,,,,,,,,,,,,,,,,,,22.31,1.42,100.0,25.0,90,8
3.1,0.92,,21.5,-13.08,24.0,389.88,23.0,,,,578.0,20.5,,1,,1.24,,-0.19,31.88,0.0,85,2600.0,83.5,,,,,,,,,,,,,,,,,,22.31,1.49,100.0,25.0,90,8
3.2,1.0,,21.5,-13.74,24.0,389.87,23.0,,,,578.0,20.5,,1,,1.24,,-0.23,36.08,0.0,85,2600.0,83.5,,,,,,,,,,,,,,,,,,23.29,1.63,100.0,25.0,90,8
3.3,1.0,,21.5,-14.29,24.0,389.82,23.0,,,,578.0,20.5,,1,,1.24,,-0.27,38.5,0.0,85,2600.0,83.5,,,,,,,,,,,,,,,,,,23.58,1.81,100.0,25.0,90,8
3.4,1.0,,21.5,-14.09,24.0,389.77,23.0,,,,578.0,20.5,,1,,1.24,,-0.29,41.08,0.0,85,2600.0,83.5,,,,,,,,,,,,,,,,,,23.33,2.0,100.0,25.0,90,8
3.5,1.0,,21.5,-13.44,24.0,389.72,23.0,,,,578.0,20.5,,1,,1.24,,-0.31,43.0,0.0,85,2612.73,83.5,,,,,,,,,,,,,,,,,,22.48,2.2,100.0,25.0,90,8
3.6,1.0,,21.5,-13.89,24.0,389.7,23.0,,,,578.0,20.5,,1,,1.24,,-0.41,43.19,0.0,85,2632.72,83.5,,,,,,,,,,,,,,,,,,20.26,2.41,100.0,25.0,90,8
3.7,1.0,,21.5,-14.99,24.0,389.7,23.0,,,,578.0,20.5,,1,,1.24,,-0.33,42.81,0.0,85,2640.0,83.5,,,,,,,,,,,,,,,,,,18.69,2.6,100.0,25.0,90,8
3.8,1.0,,21.5,-15.12,24.0,389.7,23.0,,,,578.0,20.5,,1,,1.24,,-0.35,41.31,0.0,85,2640.0,83.5,,,,,,,,,,,,,,,,,,15.3,2.79,100.0,25.0,90,8
3.9,1.0,,21.5,-14.67,24.0,389.7,23.0,,,,578.0,20.5,,1,,1.24,,-0.33,39.11,0.0,85,2640.0,83.5,,,,,,,,,,,,,,,,,,13.74,2.99,100.0,25.0,90,8
4.0,1.0,,21.5,-14.12,24.0,389.67,23.0,,,,578.0,20.5,,1,,1.24,,-0.21,33.92,0.0,85,2640.0,83.5,,,,,,,,,,,,,,,,,,12.72,3.17,100.0,25.0,90,8
4.1,1.0,,21.5,-13.52,24.0,389.62,23.0,,,,578.0,20.5,,1,,1.24,,-0.21,29.42,0.0,85,2652.72,83.5,,,,,,,,,,,,,,,,,,11.53,3.31,100.0,25.0,90,8
4.2,1.0,,21.5,-13.17,24.0,389.66,23.0,,,,578.0,20.5,,1,,1.24,,-0.15,25.81,0.0,85,2672.72,83.5,,,,,,,,,,,,,,,,,,10.45,3.41,100.0,25.0,90,8
4.3,1.0,,21.5,-12.97,24.0,389.76,23.0,,,,578.0,20.5,,1,,1.24,,-0.03,20.19,0.0,85,2680.0,83.5,,,,,,,,,,,,,,,,,,9.1,3.52,100.0,25.2,90,8
4.4,1.0,,21.5,-12.21,24.0,389.77,23.0,,,,578.0,20.5,,1,,1.24,,-0.05,16.23,0.0,85,2680.0,83.5,,,,,,,,,,,,,,,,,,7.85,3.58,100.0,25.68,90,8
4.5,1.0,,21.5,-11.11,24.0,389.72,23.0,,,,578.0,20.5,,1,,1.24,,0.01,9.92,0.0,85,2680.0,83.5,,,,,,,,,,,,,,,,,,5.88,3.62,100.0,26.0,90,8
4.6,1.0,,21.5,-10.83,24.0,389.73,23.0,,,,578.0,20.5,,1,,1.24,,0.13,5.0,0.0,85,2680.0,83.5,,,,,,,,,,,,,,,,,,2.78,3.62,100.0,26.0,90,8
4.7,1.0,,21.5,-11.03,24.0,389.78,23.0,,,,578.0,20.5,,1,,1.24,,0.19,2.31,0.0,85,2680.0,83.5,,,,,,,,,,,,,,,,,,0.46,3.61,100.0,26.0,90,8
4.8,1.0,,21.5,-10.6,24.0,389.83,23.0,,,,578.0,20.5,,1,,1.24,,0.11,0.0,0.0,85,2680.0,83.5,,,,,,,,,,,,,,,,,,0.0,3.56,100.0,26.0,90,8
4.9,1.0,,21.5,-9.8,24.0,389.88,23.0,,,,578.0,20.5,,1,,1.24,,0.15,-0.89,0.0,85,2680.0,83.5,,,,,,,,,,,,,,,,,,0.0,3.55,100.0,26.0,90,8
5.0,1.0,,21.5,-9.78,24.0,389.87,23.0,,,,578.0,20.5,,1,,1.24,,0.15,-2.58,0.0,85,2680.0,83.5,,,,,,,,,,,,,,,,,,0.0,3.5,100.0,26.0,90,8
5.1,1.0,,21.5,-10.23,24.0,389.82,23.0,,,,578.0,20.5,,1,,1.24,,0.23,-3.77,0.0,85,2680.0,83.5,,,,,,,,,,,,,,,,,,0.0,3.45,100.0,26.0,90,8
5.2,1.0,,21.5,-10.84,24.0,389.83,23.0,,,,578.0,20.5,,1,,1.24,,0.19,-4.5,0.0,85,2680.0,83.5,,,,,,,,,,,,,,,,,,0.0,3.39,100.0,26.0,90,8
5.3,1.0,,21.5,-11.54,24.0,389.88,23.0,,,,578.0,20.5,,1,,1.24,,0.25,-6.11,0.0,85,2692.71,83.5,,,,,,,,,,,,,,,,,,0.0,3.32,100.0,26.0,90,8
5.4,1.0,,21.5,-11.2,24.0,389.87,23.0,,,,578.0,20.5,,1,,1.24,,0.25,-6.89,0.0,85,2712.71,83.5,,,,,,,,,,,,,,,,,,0.0,3.26,100.0,26.0,90,8
5.5,1.0,,21.5,-10.25,24.0,389.82,23.0,,,,578.0,20.5,,1,,1.24,,0.25,-7.89,0.0,85,2720.0,83.5,,,,,,,,,,,,,,,,,,0.0,3.16,100.0,26.0,90,8
5.6,0.92,,21.5,-10.4,24.0,389.83,23.0,,,,578.0,20.5,,1,,1.24,,0.25,-8.69,0.0,85,2720.0,83.5,,,,,,,,,,,,,,,,,,0.0,3.09,100.0,26.0,90,8
5.7,0.92,,21.5,-11.2,24.0,389.88,23.0,,,,578.0,20.5,,1,,1.24,,0.25,-9.89,0.0,85,2783.53,83.5,,,,,,,,,,,,,,,,,,0.0,3.03,100.0,26.0,90,8
5.8,0.92,,21.5,-11.19,24.0,389.9,23.0,,,,578.0,20.5,,1,,1.24,,0.33,-10.58,0.0,85,2883.52,83.5,,,,,,,,,,,,,,,,,,0.0,2.93,100.0,26.0,90,8
5.9,0.92,,21.5,-10.69,24.0,389.9,23.0,,,,578.0,20.5,,1,,1.24,,0.31,-12.0,0.0,85,2920.0,83.5,,,,,,,,,,,,,,,,,,0.32,2.84,100.0,26.0,90,8
6.0,0.92,,21.5,-10.63,24.0,389.84,23.0,,,,578.0,20.5,,1,,1.24,,0.35,-12.89,0.0,85,2920.0,83.5,,,,,,,,,,,,,,,,,,3.49,2.75,100.0,26.0,90,8
6.1,0.92,,21.5,-10.83,24.0,389.74,23.0,,,,578.0,20.5,,1,,1.24,,0.37,-14.5,0.0,85,2920.0,83.5,,,,,,,,,,,,,,,,,,5.11,2.64,100.0,26.0,90,8
6.2,0.92,,21.5,-11.5,24.0,389.76,23.0,,,,578.0,20.5,,1,,1.24,,0.35,-14.5,0.0,85,2920.0,83.5,,,,,,,,,,,,,,,,,,5.71,2.53,100.0,26.0,90,8
6.3,0.92,,21.5,-12.45,24.0,389.86,23.0,,,,578.0,20.5,,1,,1.24,,0.31,-12.11,0.0,85,2932.7,83.5,,,,,,,,,,,,,,,,,,6.43,2.42,100.0,26.0,90,8
6.4,0.92,,21.5,-12.2,24.0,389.87,23.0,,,,578.0,20.5,,1,,1.24,,0.31,-8.31,0.0,85,2952.7,83.5,,,,,,,,,,,,,,,,,,6.2,2.33,100.0,26.0,90,8
6.5,0.92,,21.5,-11.25,24.0,389.82,23.0,,,,578.0,20.5,,1,,1.24,,0.29,-8.19,0.0,85,2960.0,83.5,,,,,,,,,,,,,,,,,,5.22,2.24,100.0,26.0,90,8
6.6,0.92,,21.5,-11.12,24.0,389.8,23.0,,,,578.0,20.5,,1,,1.24,,0.31,-9.31,0.0,85,2960.0,83.5,,,,,,,,,,,,,,,,,,2.98,2.17,100.0,26.0,90,8
6.7,0.92,,21.5,-11.47,24.0,389.8,23.0,,,,578.0,20.5,,1,,1.24,,0.27,-10.39,0.0,85,2960.0,83.5,,,,,,,,,,,,,,,,,,0.0,2.11,100.0,26.0,90,8
6.8,0.92,,21.5,-11.82,24.0,389.8,23.0,,,,578.0,20.5,,1,,1.24,,0.35,-10.89,0.0,85,2960.0,83.5,,,,,,,,,,,,,,,,,,0.0,1.99,100.0,26.0,90,8
6.9,0.92,,21.5,-12.17,24.0,389.8,23.0,,,,578.0,20.5,,1,,1.24,,0.37,-12.31,0.0,85,2960.0,83.47,,,,,,,,,,,,,,,,,,0.0,1.89,100.0,26.0,90,8
7.0,0.92,,21.5,-11.64,24.0,389.77,23.0,,,,578.0,20.5,,1,,1.24,,0.43,-12.69,0.0,85,2960.0,83.42,,,,,,,,,,,,,,,,,,0.0,1.8,100.0,26.0,90,8
7.1,0.92,,21.5,-10.59,24.0,389.72,23.0,,,,578.0,20.5,,1,,1.24,,0.45,-14.39,0.0,85,2960.0,83.4,,,,,,,,,,,,,,,,,,0.0,1.68,100.0,26.0,90,8
7.2,0.84,,21.5,-10.67,24.0,389.73,23.0,,,,578.0,20.5,,1,,1.24,,0.43,-15.69,0.0,85,2960.0,83.4,,,,,,,,,,,,,,,,,,4.36,1.54,100.0,26.0,90,8
7.3,0.84,,21.5,-11.42,24.0,389.78,23.0,,,,578.0,20.5,,1,,1.24,,0.39,-13.61,0.0,85,2960.0,83.4,,,,,,,,,,,,,,,,,,16.31,1.42,100.0,26.0,90,8
7.4,0.84,,21.5,-11.35,24.0,389.8,23.0,,,,578.0,20.5,,1,,1.24,,0.13,-2.42,0.0,85,2960.0,83.4,,,,,,,,,,,,,,,,,,20.93,1.35,100.0,26.0,90,8
7.5,0.84,,21.5,-10.8,24.0,389.8,23.0,,,,578.0,20.5,,1,,1.24,,0.13,1.58,0.0,85,2972.49,83.4,,,,,,,,,,,,,,,,,,23.54,1.35,100.0,26.0,90,8
7.6,0.82,,21.5,-11.29,24.0,389.77,23.0,,,,578.0,20.5,,1,,1.24,,0.03,11.08,0.0,85,2992.49,83.4,,,,,,,,,,,,,,,,,,23.74,1.21,100.0,26.0,90,8
7.7,0.8,,21.5,-12.39,24.0,389.72,23.0,,,,578.0,20.5,,1,,1.24,,-0.13,17.59,0.0,85,2962.54,83.4,,,,,,,,,,,,,,,,,,23.48,1.19,100.0,26.0,90,8
7.8,0.78,,21.5,-13.24,24.0,389.7,23.0,,,,578.0,20.5,,1,,1.24,,-0.17,26.89,0.0,85,2902.55,83.4,,,,,,,,,,,,,,,,,,23.48,1.26,100.0,26.0,90,8
7.9,0.76,,21.5,-13.94,24.0,389.7,23.0,,,,578.0,20.5,,1,,1.24,,-0.25,31.89,0.0,85,2880.0,83.4,,,,,,,,,,,,,,,,,,23.42,1.34,100.0,26.0,90,8
8.0,0.76,,21.5,-13.98,24.0,389.64,23.0,,,,578.0,20.5,,1,,1.24,,-0.31,36.69,0.0,85,2880.0,83.4,,,,,,,,,,,,,,,,,,23.33,1.47,100.0,26.0,90,8
8.1,0.76,,21.5,-13.63,24.0,389.54,23.0,,,,578.0,20.5,,1,,1.24,,-0.35,38.89,0.0,85,2892.48,83.4,,,,,,,,,,,,,,,,,,22.95,1.65,100.0,26.0,90,8
8.2,0.76,,21.5,-14.25,24.0,389.53,23.0,,,,578.0,20.5,,1,,1.24,,-0.33,41.0,0.0,85,2912.48,83.4,,,,,,,,,,,,,,,,,,21.23,1.84,100.0,26.0,90,8
8.3,0.76,,21.5,-15.45,24.0,389.58,23.0,,,,578.0,20.5,,1,,1.24,,-0.39,42.39,0.0,85,2920.0,83.4,,,,,,,,,,,,,,,,,,16.26,2.0,100.0,26.0,90,8
8.4,0.76,,21.5,-15.02,24.0,389.6,23.0,,,,578.0,20.5,,1,,1.24,,-0.39,41.0,0.0,85,2920.0,83.4,,,,,,,,,,,,,,,,,,7.33,2.2,100.0,26.0,90,8
8.5,0.76,,21.5,-13.62,24.0,389.6,23.0,,,,578.0,20.5,,1,,1.24,,-0.29,36.11,0.0,85,2957.44,83.4,,,,,,,,,,,,,,,,,,0.0,2.37,100.0,26.0,90,8
8.6,0.76,,21.5,-12.85,24.0,389.63,23.0,,,,578.0,20.5,,1,,1.24,,-0.11,23.44,0.0,85,3017.44,83.4,,,,,,,,,,,,,,,,,,0.0,2.52,100.0,26.0,90,8
8.7,0.76,,21.5,-12.45,24.0,389.68,23.0,,,,578.0,20.5,,1,,1.24,,-0.01,9.91,0.0,85,3052.48,83.4,,,,,,,,,,,,,,,,,,0.0,2.6,100.0,26.0,90,8
8.8,0.68,,21.5,-12.43,24.0,389.73,23.0,,,,578.0,20.5,,1,,1.24,,0.03,2.91,0.0,85,3072.48,83.4,,,,,,,,,,,,,,,,,,0.0,2.61,100.0,26.0,90,8
8.9,0.68,,21.5,-12.63,24.0,389.78,23.0,,,,578.0,20.5,,1,,1.24,,0.13,1.5,0.0,85,3080.0,83.4,,,,,,,,,,,,,,,,,,0.0,2.59,100.0,26.0,90,8
9.0,0.68,,21.5,-12.13,24.0,389.77,23.0,,,,578.0,20.5,,1,,1.24,,0.09,0.78,0.0,85,3080.0,83.4,,,,,,,,,,,,,,,,,,0.0,2.54,100.0,26.0,90,8
9.1,0.68,,21.5,-11.23,24.0,389.72,23.0,,,,578.0,20.5,,1,,1.24,,0.17,0.0,0.0,85,3080.0,83.4,,,,,,,,,,,,,,,,,,0.0,2.5,100.0,26.0,90,8
9.2,0.68,,21.5,-11.34,24.0,389.73,23.0,,,,578.0,20.5,,1,,1.24,,0.21,0.0,0.0,85,3080.0,83.4,,,,,,,,,,,,,,,,,,0.0,2.45,100.0,26.0,90,8
9.3,0.68,,21.5,-12.04,24.0,389.78,23.0,,,,578.0,20.5,,1,,1.24,,0.39,-0.61,0.0,85,3092.47,83.4,,,,,,,,,,,,,,,,,,0.0,2.38,100.0,26.0,90,8
9.4,0.68,,21.5,-11.8,24.0,389.77,23.0,,,,578.0,20.5,,1,,1.24,,0.79,-2.89,0.0,85,3112.47,83.4,,,,,,,,,,,,,,,,,,0.0,2.18,100.0,26.0,90,8
9.5,0.68,,21.5,-11.0,24.0,389.72,23.0,,,,578.0,20.5,,1,,1.24,,0.99,-5.0,0.0,85,3120.0,83.4,,,,,,,,,,,,,,,,,,0.0,1.94,100.0,26.0,90,8
9.6,0.6,,21.5,-11.01,24.0,389.73,23.0,,,,578.0,20.5,,1,,1.24,,1.07,-5.7,0.0,85,3120.0,83.4,,,,,,,,,,,,,,,,,,0.0,1.7,100.0,26.0,90,8
9.7,0.6,,21.5,-11.51,24.0,389.78,23.0,,,,578.0,20.5,,1,,1.24,,1.19,-6.69,0.0,85,3120.0,83.4,,,,,,,,,,,,,,,,,,0.0,1.39,100.0,26.0,90,8
9.8,0.6,,21.5,-11.51,24.0,389.8,23.0,,,,578.0,20.5,,1,,1.24,,1.31,-7.69,0.0,85,3120.0,83.4,,,,,,,,,,,,,,,,,,0.0,1.22,100.0,26.0,90,8
9.9,0.6,,21.5,-11.21,24.0,389.8,23.0,,,,578.0,20.5,,1,,1.24,,1.13,-5.91,0.0,85,3132.47,83.4,,,,,,,,,,,,,,,,,,0.0,1.14,100.0,26.0,90,8
10.0,0.6,,21.5,-10.91,24.0,389.8,23.0,,,,578.0,20.5,,1,,1.24,,-0.37,-4.59,0.0,85,3152.46,83.4,,,,,,,,,,,,,,,,,,0.0,1.25,100.0,26.0,90,8
10.1,0.6,,21.5,-10.61,24.0,389.8,23.0,,,,578.0,20.5,,1,,1.24,,-0.4,-6.41,0.0,85,3160.0,83.4,,,,,,,,,,,,,,,,,,0.0,0.32,100.0,26.0,90,8
10.2,0.6,,21.5,-10.59,24.0,389.8,23.0,,,,577.99,20.5,,1,,1.24,,0.13,-2.36,0.0,85,3160.0,83.4,,,,,,,,,,,,,,,,,,0.0,0.21,100.0,26.0,90,8
10.3,0.6,,21.5,-10.74,24.0,389.8,23.0,,,,577.99,20.5,,1,,1.24,,0.27,0.0,0.0,85,3172.46,83.4,,,,,,,,,,,,,,,,,,0.0,0.17,100.0,26.0,90,8
10.4,0.56,,21.5,-10.68,24.0,389.74,23.0,,,,577.99,20.5,,1,,1.24,,-0.03,-1.5,0.0,85,3192.46,83.4,,,,,,,,,,,,,,,,,,0.0,0.14,100.0,26.0,90,8
10.5,0.55,,21.5,-10.48,24.0,389.64,23.0,,,,577.98,20.5,,1,,1.24,,-0.05,0.0,0.0,85,3200.0,83.4,,,,,,,,,,,,,,,,,,0.0,0.11,100.0,26.0,90,8
10.6,0.55,,21.5,-11.25,24.0,389.63,23.0,,,,577.98,20.5,,1,,1.24,,0.13,0.0,0.0,85,3200.0,83.4,,,,,,,,,,,,,,,,,,0.0,0.1,100.0,26.0,90,8
10.7,0.54,,21.5,-12.65,24.0,389.68,23.0,,,,577.98,20.5,,1,,1.24,,0.09,0.0,0.0,85,3200.0,83.4,,,,,,,,,,,,,,,,,,0.0,0.09,100.0,26.0,90,8
10.8,0.54,,21.5,-12.65,24.0,389.67,23.0,,,,577.98,20.5,,1,,1.24,,0.03,0.0,0.0,85,3200.0,83.4,,,,,,,,,,,,,,,,,,0.0,0.11,100.0,26.0,90,8
10.9,0.53,,21.5,-11.75,24.0,389.62,23.0,,,,577.97,20.5,,1,,1.24,,-0.05,0.0,0.0,85,3212.46,83.4,,,,,,,,,,,,,,,,,,0.0,0.02,100.0,26.0,90,8
11.0,0.53,,21.5,-11.4,24.0,389.63,23.0,,,,577.97,20.5,,1,,1.24,,0.03,0.0,0.0,85,3232.45,83.4,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,26.0,90,8
11.1,0.52,,21.5,-11.4,24.0,389.68,23.0,,,,577.97,20.5,,1,,1.24,,0.07,0.0,0.0,85,3240.0,83.4,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,26.0,90,8
11.2,0.52,,21.5,-11.61,24.0,389.7,23.0,,,,577.96,20.5,,1,,1.24,,0.03,0.0,0.0,85,3240.0,83.4,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,26.0,90,8
11.3,0.52,,21.5,-11.96,24.0,389.7,23.0,,,,577.96,20.5,,1,,1.24,,0.01,0.0,0.0,85,3240.0,83.4,,,,,,,,,,,,,,,,,,0.8,0.0,100.0,26.0,90,8
11.4,0.52,,21.5,-11.86,24.0,389.67,23.0,,,,577.96,20.5,,1,,1.24,,0.03,0.7,0.0,85,3240.0,83.4,,,,,,,,,,,,,,,,,,10.54,0.0,100.0,26.0,90,8
