Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
304,0.0,7.341818181818183,7.4409090909090905,-8.020909090909091,14.0,385.41909090909087,18.34,60.0,59.0,-0.21545454545454545,480.1054545454545,54.5,4.795454545454546,1.0,388.0,1.9054545454545455,1883.6363636363637,-0.16727272727272727,1.09,0.0,85.0,1880.0,77.9,57.806363636363635,60.945454545454545,42.85090909090909,37.58,33.337272727272726,33.96272727272728,34.53090909090909,55.03999999999999,55.82,27.861818181818183,24.31,22.21090909090909,23.314545454545453,57.944545454545455,47.42272727272727,38.75,40.97909090909091,39.15,31.433636363636364,53.38363636363636,90.0,14.0,89,8
305,0.0,7.29,7.5,-8.003333333333334,14.0,385.46,18.34,60.0,59.0,-0.15666666666666665,480.1233333333333,54.5,4.75,1.0,388.0,1.8400000000000003,1880.0,-0.18777777777777777,1.4622222222222223,0.0,85.0,1880.0,77.9,57.71888888888889,60.89111111111111,42.87222222222223,37.58,33.42444444444445,33.95444444444445,34.53,55.07,55.86222222222222,27.83888888888889,24.31,22.266666666666666,23.226666666666667,57.99888888888889,47.49777777777778,38.8,40.95111111111111,39.23111111111111,32.64888888888889,52.845555555555556,90.0,14.0,89,8
306,0.0,7.29,7.5,-8.347272727272726,14.0,385.53272727272724,18.382727272727273,60.0,59.0,-0.13818181818181818,480.1390909090909,54.5,4.75,1.0,388.0,1.84,1880.0,-0.1981818181818182,1.4236363636363636,0.0,85.0,1880.0,77.9,57.66272727272727,60.86000000000001,42.75272727272728,37.58,33.51090909090909,34.04272727272728,34.53,55.11909090909091,55.91,27.88909090909091,24.31,22.258181818181818,23.13909090909091,58.0,47.41181818181818,38.836363636363636,40.93181818181818,39.36545454545455,32.46636363636364,52.28545454545454,90.0,14.0,89,8
307,0.0,7.29,7.5,-7.644444444444444,14.0,385.63111111111107,18.495555555555555,60.0,59.0,-0.10555555555555556,480.1555555555555,54.5,4.75,1.0,388.0,1.8400000000000003,1880.0,-0.15888888888888889,0.6644444444444445,0.0,85.0,1880.0,77.9,57.66,60.80111111111111,42.611111111111114,37.62111111111111,33.56888888888889,34.09,34.53,55.09111111111111,55.87111111111111,27.86,24.274444444444445,22.31,23.09,58.0,47.422222222222224,38.857777777777784,40.98,39.45333333333333,31.623333333333335,51.49333333333333,90.0,14.0,89,8
308,0.0,7.29,7.5,-9.122727272727273,14.0,385.5318181818182,18.547272727272727,60.0,59.0,-0.2,480.17272727272734,54.5,4.75,1.0,388.0,1.84,1880.0,-0.16,1.8636363636363635,0.0,85.0,1880.0,77.9,57.629999999999995,60.77181818181818,42.59090909090909,37.66909090909091,33.6,34.12909090909091,34.53,55.040909090909096,55.78363636363636,27.81090909090909,24.230000000000004,22.187272727272727,23.171818181818182,57.97727272727273,47.49454545454546,38.83818181818182,40.916363636363634,39.58181818181818,33.41818181818182,50.68636363636363,90.0,14.0,89,8
309,0.0,7.29,7.5,-14.436666666666667,14.0,384.95,18.665555555555557,60.0,59.0,-0.17,480.18888888888887,54.5,4.75,1.0,388.0,1.8400000000000003,1880.0,-0.06444444444444444,7.122222222222222,0.0,85.0,1880.0,77.9,57.57111111111111,60.71111111111111,42.708888888888886,37.70777777777778,33.68555555555556,34.21666666666667,34.55888888888889,55.004444444444445,55.69555555555556,27.773333333333333,24.23,22.005555555555556,23.305555555555557,57.92111111111111,47.47666666666667,38.95444444444445,40.84444444444445,39.715555555555554,36.67888888888889,50.09111111111111,90.0,14.0,89,8
310,0.0,7.29,7.5,-9.248181818181818,14.0,385.4709090909091,18.67,60.0,59.0,-0.2072727272727273,480.2054545454546,54.5,4.75,1.0,388.0,1.84,1880.0,-0.14454545454545456,2.0454545454545454,0.0,85.0,1880.0,77.9,57.595454545454544,60.71000000000001,42.81727272727273,37.75909090909091,33.73909090909091,34.22363636363636,34.60909090909091,54.95090909090909,55.68818181818181,27.652727272727272,24.186363636363637,21.87818181818182,23.39363636363636,57.891818181818174,47.52909090909091,39.12909090909091,40.93,39.68272727272727,31.994545454545456,49.629090909090905,89.5,14.0,89,8
311,0.0,7.29,7.5,-6.392222222222222,14.0,385.8644444444444,18.67,60.0,59.0,-0.18222222222222223,480.22333333333336,54.5,4.75,1.0,388.58444444444444,1.8400000000000003,1880.0,-0.21000000000000002,-0.5555555555555556,0.0,85.0,1880.0,77.8,57.62777777777777,60.71,42.72,37.76,33.77333333333333,34.18,34.64555555555555,54.95,55.69555555555556,27.51111111111111,24.1,21.703333333333333,23.52111111111111,57.83111111111111,47.56333333333333,39.205555555555556,40.98,39.54777777777778,29.393333333333334,49.05111111111111,89.5,14.0,89,8
312,0.0,7.29,7.5,-6.381818181818182,14.0,385.9372727272728,18.67,60.0,59.0,-0.2490909090909091,480.2390909090909,54.5,4.75,1.0,388.2490909090909,1.84,1880.0,-0.17454545454545453,-0.053636363636363635,0.0,85.0,1880.0,77.8,57.57272727272727,60.68363636363636,42.592727272727274,37.76,33.82909090909091,34.18,34.69909090909091,54.95,55.65,27.46090909090909,24.09363636363636,21.649090909090912,23.735454545454544,57.83,47.58363636363636,39.18636363636364,40.949999999999996,39.50090909090909,29.585454545454546,48.41545454545455,89.5,14.0,89,8
313,0.0,7.29,7.5,-6.738888888888889,14.0,385.9288888888889,18.67,60.0,59.0,-0.10555555555555557,480.2555555555556,54.5,4.7155555555555555,1.0,388.8066666666667,1.8400000000000003,1846.5777777777778,-0.26,0.0,0.0,85.0,1813.9722222222222,77.8,57.544444444444444,60.62222222222223,42.675555555555555,37.794444444444444,33.861111111111114,34.21666666666667,34.733333333333334,54.916666666666664,55.65,27.424444444444443,24.178888888888892,21.7,23.79888888888889,57.830000000000005,47.53,39.24,40.9,39.61888888888889,29.62888888888889,47.507777777777775,89.5,14.0,89,8
314,0.0,7.29,7.5,-5.694545454545454,14.0,386.01545454545453,18.67,60.0,59.0,-0.1590909090909091,480.27272727272725,54.5,4.5,1.0,388.6363636363636,1.8254545454545457,1758.3636363636363,-0.25272727272727274,-0.4645454545454545,0.0,85.0,1755.3272727272727,77.8,57.48272727272727,60.62,42.662727272727274,37.88272727272727,33.91727272727273,34.26,34.78909090909091,54.459090909090904,55.24909090909091,27.403636363636362,24.229090909090907,21.736363636363635,23.70090909090909,57.83,47.49636363636364,39.24,40.93090909090909,39.801818181818184,29.25181818181818,46.654545454545456,89.5,14.0,89,8
315,0.0,7.29,7.5,-3.0422222222222226,14.0,386.35333333333335,18.67,60.0,59.0,-0.23444444444444443,480.28888888888895,54.37555555555556,4.5,1.0,389.14000000000004,1.76,1724.1355555555556,-0.4677777777777778,-3.014444444444445,0.0,85.0,1718.2566666666667,77.8,57.47999999999999,60.59777777777778,42.36,37.96888888888889,33.98111111111111,34.224444444444444,34.72333333333333,53.29777777777778,53.86666666666667,27.45888888888889,24.265555555555554,21.743333333333332,23.7,57.830000000000005,47.05111111111111,39.14111111111111,40.85444444444445,39.653333333333336,27.213333333333335,45.864444444444445,89.5,14.0,89,8
316,0.0,7.29,7.5,9.13,14.0,387.71090909090907,18.714545454545455,60.0,59.0,-0.27,480.3054545454545,54.02454545454545,4.3127272727272725,1.0,390.0,1.7309090909090907,1679.2754545454545,-0.4890909090909091,-16.60090909090909,0.0,85.0,1680.3918181818183,77.8,57.48,60.54272727272728,41.87181818181818,38.056363636363635,34.08727272727273,34.057272727272725,34.58272727272727,52.27090909090909,52.45545454545454,27.49,24.273636363636363,21.616363636363637,23.7,57.85636363636363,46.10818181818182,38.88,40.303636363636365,39.056363636363635,21.834545454545456,44.57909090909091,89.5,14.0,89,8
317,0.0,7.29,7.5,9.543333333333333,14.0,387.78333333333336,18.834444444444443,60.0,59.0,-0.16333333333333333,480.3233333333333,54.0,4.25,1.0,390.0,1.6,1675.2877777777778,-0.5166666666666667,-18.066666666666666,0.0,85.0,1690.1511111111113,77.8,57.45666666666667,60.54,41.49888888888889,38.06555555555556,34.12222222222223,33.87555555555556,34.46111111111111,51.98111111111111,51.99111111111111,27.54,24.23,21.482222222222223,23.7,57.94111111111111,45.483333333333334,38.68333333333333,39.66777777777778,38.54888888888889,21.764444444444443,42.57666666666667,89.5,14.0,89,8
318,0.0,7.29,7.5,6.929090909090909,14.0,387.6345454545454,18.84,60.0,59.0,-0.16545454545454547,480.3390909090909,53.86545454545455,4.482727272727273,1.0,390.0,1.6290909090909091,1713.6663636363637,-0.4954545454545455,-15.409090909090908,0.0,85.0,1724.6672727272728,77.8,57.42363636363636,60.51090909090909,41.304545454545455,38.02,34.17818181818182,33.78727272727273,34.32090909090909,52.01545454545454,51.9,27.54,24.266363636363636,21.430909090909093,23.662727272727274,58.027272727272724,45.13272727272727,38.56272727272727,39.50363636363637,38.373636363636365,23.185454545454544,40.49363636363636,89.5,14.0,89,8
319,0.0,7.333333333333333,7.5,3.08,14.0,387.22222222222223,18.84,60.0,59.0,-0.2111111111111111,480.35555555555555,53.51444444444444,4.5,1.0,390.0,1.76,1752.2577777777778,-0.38222222222222224,-10.777777777777779,0.0,85.0,1744.628888888889,77.8,57.47888888888888,60.42555555555556,41.18111111111111,38.056666666666665,34.18,33.74,34.29777777777778,52.03666666666666,51.9,27.575555555555557,24.353333333333335,21.473333333333333,23.62,58.06555555555556,44.88111111111111,38.45111111111111,39.467777777777776,38.16111111111111,24.912222222222223,38.8,89.5,14.0,89,8
320,0.0,7.379999999999999,7.5,6.180909090909092,14.0,387.5254545454545,18.84,60.0,59.0,-0.15818181818181817,480.37272727272733,53.36545454545455,4.08,1.0,390.0,1.7236363636363636,1628.9745454545455,-0.5,-14.881818181818181,0.0,85.0,1601.182727272727,77.8,57.50727272727273,60.36272727272728,41.14090909090909,38.1,34.21090909090909,33.74,34.31727272727273,51.949090909090906,51.776363636363634,27.730909090909094,24.44090909090909,21.560909090909092,23.62,58.00545454545454,44.76,38.42,39.31454545454545,37.97818181818182,22.86,37.27727272727273,89.5,14.0,89,8
321,0.0,7.38,7.5,8.704444444444444,14.0,387.94666666666666,18.84,60.0,59.0,-0.12777777777777777,480.3888888888889,53.01444444444444,4.0,1.0,390.3622222222223,1.56,1600.0,-0.5677777777777778,-20.60111111111111,0.0,85.0,1600.0,77.9,57.56888888888889,60.385555555555555,41.18,38.06555555555556,34.29666666666667,33.74,34.23222222222223,51.9,51.67333333333333,27.925555555555558,24.52777777777778,21.726666666666667,23.536666666666665,57.97888888888888,44.61888888888889,38.37,39.12,37.812222222222225,20.52111111111111,35.221111111111114,89.5,14.0,89,8
322,0.0,7.379999999999999,7.5,12.556363636363637,14.0,388.39,18.884545454545453,60.0,59.0,-0.06909090909090909,480.4054545454546,53.0,4.0,1.0,391.0345454545455,1.56,1600.0,-0.6945454545454546,-28.164545454545454,0.0,85.0,1600.0,77.9,57.57,60.42,41.04090909090909,38.02,34.38454545454545,33.700909090909086,34.18090909090909,51.9,51.68090909090909,27.979090909090907,24.579090909090908,21.83,23.36090909090909,57.92272727272727,44.53090909090909,38.333636363636366,39.06272727272727,37.628181818181815,17.722727272727273,32.656363636363636,89.5,14.0,89,8
323,0.0,7.38,7.5,16.73888888888889,14.0,388.8744444444444,18.996666666666666,60.0,59.0,-0.2588888888888889,480.4233333333334,53.0,4.09,1.0,391.9866666666667,1.56,1614.4733333333334,-0.8788888888888889,-38.74888888888889,0.0,85.0,1627.92,77.9,57.57,60.361111111111114,40.95222222222222,38.02,34.44,33.65,34.21,52.22222222222222,52.26555555555555,27.98,24.58,21.703333333333333,23.346666666666668,57.919999999999995,44.64,38.28,39.096666666666664,37.65888888888889,14.511111111111111,29.596666666666668,89.5,14.0,89,8
324,0.0,7.379999999999999,7.5,15.332727272727272,14.0,388.8963636363636,19.0,60.0,59.0,-0.16727272727272727,480.4390909090909,53.0,4.065454545454545,1.0,392.0,1.56,1579.2418181818182,-0.9227272727272727,-42.29727272727273,0.0,85.0,1553.2872727272727,77.9,57.57,60.33454545454545,41.06727272727273,38.02,34.44,33.77272727272727,34.29636363636364,53.193636363636365,53.66,28.013636363636362,24.536363636363635,21.57,23.43909090909091,57.891818181818174,45.27727272727273,38.38,39.25181818181818,37.95454545454545,13.748181818181818,26.087272727272726,90.0,14.0,89,8
325,0.0,7.38,7.5,13.17111111111111,14.0,388.71,19.0,60.0,59.0,-0.15,480.4555555555555,53.0,3.941111111111111,1.0,391.85999999999996,1.5333333333333334,1515.2844444444445,-0.9488888888888888,-44.291111111111114,0.0,85.0,1520.0,77.9,57.57,60.27333333333334,41.43111111111111,38.056666666666665,34.471111111111114,34.03333333333333,34.44888888888889,53.63444444444444,54.22888888888889,28.098888888888887,24.49,21.482222222222223,23.52111111111111,57.806666666666665,46.065555555555555,38.605555555555554,39.61,38.388888888888886,13.184444444444445,22.43111111111111,90.0,14.0,89,8
326,0.0,7.379999999999999,7.5,10.783636363636363,14.0,388.4654545454545,19.0,60.0,59.0,-0.15,480.47272727272724,53.0,4.0,1.0,391.0,1.4945454545454546,1520.0,-0.9227272727272727,-46.57818181818182,0.0,85.0,1520.0,77.9,57.54272727272728,60.24636363636364,41.558181818181815,38.1,34.52727272727273,34.21545454545455,34.57636363636363,52.944545454545455,53.75272727272727,28.11909090909091,24.49,21.713636363636365,23.575454545454544,57.692727272727275,46.18636363636364,38.67909090909091,39.86272727272728,38.666363636363634,12.394545454545455,18.985454545454544,90.0,14.0,89,8
327,0.0,7.38,7.5,6.087777777777777,14.0,388.0433333333333,19.0,60.0,58.86,-0.15,480.4888888888888,53.0,4.0,1.0,390.41555555555556,1.56,1520.0,-0.99,-42.66111111111111,0.0,85.0,1520.0,77.9,57.481111111111105,60.19111111111111,41.443333333333335,38.1,34.55888888888889,34.224444444444444,34.53,52.378888888888895,53.34777777777778,28.1,24.52777777777778,22.123333333333335,23.567777777777778,57.595555555555556,45.77666666666667,38.63,39.69888888888889,38.596666666666664,14.156666666666666,15.375555555555556,90.0,14.0,89,8
328,0.0,7.379999999999999,7.5,2.5654545454545454,14.0,387.67727272727274,19.0,60.0,58.0,-0.15,480.5054545454545,53.0,4.0,1.0,390.0,1.56,1520.0,-0.8263636363636363,-38.515454545454546,0.0,85.0,1520.0,77.9,57.45454545454545,60.18999999999999,41.303636363636365,38.14454545454545,34.60909090909091,34.18,34.56,52.16454545454545,53.20181818181818,28.11909090909091,24.615454545454543,22.13909090909091,23.61909090909091,57.625454545454545,45.64818181818182,38.63,39.591818181818184,38.45181818181818,15.025454545454545,12.387272727272727,90.0,14.0,89,8
329,0.0,7.38,7.5,0.7166666666666667,14.0,387.46666666666664,19.0,60.0,58.0,-0.14,480.5233333333333,53.0,3.7988888888888885,1.0,390.0,1.551111111111111,1492.1999999999998,-0.8088888888888889,-38.18888888888889,0.0,85.0,1483.197777777778,77.9,57.37111111111111,60.138888888888886,41.214444444444446,38.19,34.64555555555555,34.18,34.61,52.12444444444444,53.16444444444445,28.1,24.703333333333333,22.242222222222225,23.576666666666668,57.57111111111111,45.63333333333333,38.63,39.55555555555556,38.373333333333335,15.100000000000001,9.57888888888889,90.0,14.0,89,8
330,0.0,7.379999999999999,7.5,-1.8827272727272728,14.0,387.1945454545455,19.0,59.64727272727273,58.0,-0.09818181818181819,480.5372727272727,53.0,3.75,1.0,390.0,1.4800000000000002,1480.0,-0.740909090909091,-34.74818181818182,0.0,85.0,1480.0,77.9,57.31272727272728,60.01727272727272,41.126363636363635,38.231818181818184,34.69909090909091,34.21727272727273,34.64636363636364,52.07090909090909,53.12,28.11909090909091,24.79,22.51909090909091,23.568181818181817,57.54272727272728,45.45909090909091,38.594545454545454,39.43454545454545,38.28090909090909,15.274545454545454,6.841818181818183,90.0,14.0,89,8
331,0.0,7.38,7.5,-4.493333333333333,14.0,386.92333333333335,19.046666666666667,59.18,58.0,-0.1588888888888889,480.5544444444444,53.0,3.9099999999999997,1.0,389.1933333333333,1.48,1536.7833333333333,-0.41888888888888887,-16.827777777777776,0.0,85.0,1630.918888888889,77.9,57.28222222222222,59.986666666666665,41.13666666666667,38.28,34.733333333333334,34.224444444444444,34.7,52.102222222222224,53.03888888888889,28.00111111111111,24.876666666666665,22.48888888888889,23.576666666666668,57.481111111111105,45.382222222222225,38.57333333333334,39.36,38.31777777777778,15.158888888888889,4.833333333333333,90.0,14.0,89,8
332,0.0,7.379999999999999,7.5,-6.137272727272727,14.0,386.74727272727273,19.162727272727274,59.0,58.0,-0.23454545454545456,480.5709090909091,53.0,4.553636363636364,1.0,389.0,1.530909090909091,1787.0627272727272,-0.18545454545454546,-4.472727272727273,0.0,85.0,1798.3945454545456,77.9,57.222727272727276,59.90272727272727,41.21,38.28,34.78909090909091,34.18,34.666363636363634,52.25636363636364,53.02272727272727,27.89363636363636,24.964545454545455,22.434545454545454,23.48909090909091,57.42727272727273,45.43727272727273,38.62909090909091,39.40909090909091,38.32545454545454,15.014545454545454,4.030909090909091,90.0,14.0,89,8
333,0.0,7.38,7.5,-11.011111111111111,14.0,386.2288888888889,19.17,59.0,58.0,-0.28777777777777774,480.58666666666664,53.0,4.746666666666666,1.0,388.85999999999996,1.7866666666666668,1833.0588888888888,0.4977777777777777,30.242222222222225,0.0,85.0,1840.0,77.9,57.19444444444444,59.84111111111112,41.32333333333333,38.28,34.82111111111111,34.25666666666667,34.64666666666667,52.90777777777778,53.63,27.89,25.052222222222223,22.56,23.44,57.31222222222223,45.66555555555556,38.66111111111111,39.51111111111111,38.35888888888889,27.85222222222222,4.122222222222223,90.0,14.0,89,8
334,0.0,7.379999999999999,7.5,-24.404545454545453,14.0,384.7054545454546,19.17,59.0,58.0,-0.23727272727272727,480.60454545454553,53.0,4.75,1.0,387.28363636363633,1.84,1823.1754545454546,1.3954545454545455,85.04636363636364,0.0,85.0,1813.5327272727272,77.9,57.13272727272727,59.84,41.79090909090909,38.36000000000001,34.87727272727273,34.43090909090909,34.767272727272726,53.810909090909085,54.404545454545456,27.85909090909091,25.1,22.575454545454544,23.44,57.25545454545454,46.27454545454545,38.81454545454545,39.907272727272726,38.652727272727276,37.13727272727272,8.474545454545455,90.0,14.0,89,8
335,0.0,7.342222222222222,7.5,-24.115555555555556,14.0,384.6911111111111,19.17,59.0,58.0,-0.21777777777777776,480.62111111111113,53.0,4.75,1.0,387.18,1.8400000000000003,1800.0,0.9233333333333333,57.79666666666666,0.0,85.0,1789.8755555555556,77.9,57.10666666666667,59.84,42.18222222222222,38.49333333333333,34.90777777777778,34.53,34.94,53.955555555555556,54.6,27.81,25.1,22.598888888888887,23.44,57.111111111111114,46.754444444444445,39.074444444444445,40.349999999999994,38.96888888888889,39.440000000000005,12.783333333333333,90.0,14.0,89,8
336,0.0,7.334545454545455,7.5,-19.512727272727275,14.0,384.98818181818183,19.17,59.0,58.0,-0.15818181818181817,480.6372727272728,53.0,4.517272727272727,1.0,387.6036363636364,1.8254545454545457,1769.992727272727,0.5381818181818182,37.38272727272727,0.0,85.0,1760.0,77.9,57.02272727272727,59.84,42.32545454545454,38.54,34.95909090909091,34.53,35.08090909090909,53.90181818181818,54.6,27.84,25.019999999999996,22.62181818181818,23.401818181818182,57.02272727272727,46.91636363636364,39.23636363636364,40.559999999999995,39.22363636363636,33.97,15.94,90.0,14.0,89,8
337,0.0,7.38,7.5,-10.857777777777777,14.0,385.99666666666667,19.214444444444446,59.0,58.0,-0.15,480.6544444444445,53.0,4.5,1.0,388.84666666666664,1.76,1739.4399999999998,0.06222222222222223,10.784444444444444,0.0,85.0,1723.211111111111,77.8,56.93444444444444,59.84,42.41444444444445,38.54,34.99444444444444,34.53,35.138888888888886,53.9,54.6,27.924444444444443,24.93,22.48,23.314444444444444,56.96111111111111,46.92,39.24,40.69,39.333333333333336,35.74111111111111,17.061111111111114,89.5,14.0,89,8
338,0.0,7.379999999999999,7.5,-22.25090909090909,14.0,384.82454545454544,19.331818181818182,59.0,58.0,-0.13818181818181818,480.6709090909091,53.0,4.5,1.0,387.2254545454545,1.76,1721.36,0.520909090909091,37.154545454545456,0.0,85.0,1720.0,77.8,56.846363636363634,59.84,42.46909090909091,38.54,35.082727272727276,34.53,35.14,53.93545454545454,54.6,27.94454545454545,24.930000000000003,22.32090909090909,23.27,56.96000000000001,46.95363636363636,39.27363636363636,40.70545454545454,39.27909090909091,40.699090909090906,18.273636363636363,89.5,14.0,89,8
339,0.0,7.38,7.5,-29.803333333333335,14.0,383.9088888888889,19.34,59.0,58.0,-0.09444444444444444,480.6866666666667,53.0,4.5,1.0,386.0,1.76,1720.0,0.7044444444444444,49.26222222222222,0.0,85.0,1720.0,77.8,56.75888888888889,59.81333333333334,42.47,38.58111111111111,35.138888888888886,34.56555555555556,35.14,53.95666666666667,54.6,27.925555555555558,24.885555555555555,22.093333333333334,23.27,56.96,47.03888888888889,39.29333333333333,40.843333333333334,39.406666666666666,41.806666666666665,21.005555555555556,89.5,14.0,89,8
340,0.0,7.379999999999999,7.5,-40.89272727272727,14.0,382.61454545454546,19.34,59.0,58.0,-0.1590909090909091,480.70454545454544,53.13454545454545,4.5,1.0,385.0672727272727,1.76,1723.4099999999999,0.9518181818181817,63.71818181818182,0.0,85.0,1720.0,77.8,56.70272727272727,59.72636363636364,42.53636363636363,38.62909090909091,35.14,34.653636363636366,35.14,53.90181818181818,54.6,28.012727272727272,24.84,22.085454545454546,23.27,56.96000000000001,47.126363636363635,39.24090909090909,40.93,39.61909090909091,43.93454545454546,24.346363636363638,89.5,14.0,89,8
341,0.0,7.38,7.5,-40.16444444444445,14.0,382.53555555555556,19.38111111111111,59.0,58.0,-0.2111111111111111,480.7211111111111,53.48555555555556,4.4655555555555555,1.0,385.0,1.7444444444444445,1710.2755555555555,0.79,55.757777777777775,0.0,85.0,1692.1044444444444,77.8,56.7,59.64,42.61,38.63,35.169999999999995,34.7,35.169999999999995,53.9,54.6,28.098888888888887,24.797777777777778,22.25111111111111,23.305555555555557,56.96,47.11555555555556,39.30444444444444,40.98,39.72333333333333,43.053333333333335,27.9,89.5,14.0,89,8
342,0.0,7.379999999999999,7.5,-35.60545454545454,14.0,382.99636363636364,19.493636363636366,59.0,58.0,-0.15818181818181817,480.7372727272728,53.5,4.295454545454546,1.0,385.0345454545455,1.6836363636363636,1680.0,0.6145454545454545,43.664545454545454,0.0,85.0,1680.0,77.8,56.67,59.58272727272727,42.56090909090909,38.66818181818182,35.21909090909091,34.7,35.21909090909091,53.9,54.56181818181819,28.14909090909091,24.75,22.552727272727275,23.39363636363636,56.93181818181818,47.01181818181818,39.444545454545455,40.916363636363634,39.63545454545454,42.96454545454546,30.63,89.5,14.0,89,8
343,0.0,7.38,7.5,-29.73222222222222,14.0,383.5211111111111,19.5,59.0,58.0,-0.14,480.75444444444446,53.5,4.25,1.0,385.9866666666667,1.6222222222222222,1680.0,0.41,33.31111111111111,0.0,85.0,1680.0,77.8,56.611111111111114,59.580000000000005,42.52333333333333,38.754444444444445,35.22,34.778888888888886,35.22,53.87,54.553333333333335,28.15,24.75,22.78222222222222,23.40222222222222,56.846666666666664,47.07222222222222,39.5,40.84444444444445,39.59,40.49333333333333,32.638888888888886,89.5,14.0,89,8
344,0.0,7.420909090909091,7.5,-18.39090909090909,14.0,384.73636363636365,19.5,59.0,58.0,-0.1109090909090909,480.7709090909091,53.5,4.25,1.0,387.3181818181818,1.6,1680.0,0.13818181818181818,16.636363636363637,0.0,85.0,1680.0,77.8,56.61000000000001,59.55090909090909,42.47090909090909,38.76272727272727,35.25727272727273,34.834545454545456,35.22,53.85090909090909,54.6,28.15,24.75,22.86909090909091,23.275454545454544,56.78363636363636,47.14636363636364,39.5,40.92909090909091,39.62818181818182,36.85727272727273,33.443636363636365,89.5,14.0,89,8
345,0.0,7.470000000000001,7.5,-14.913333333333334,14.0,385.1766666666667,19.5,59.0,58.0,-0.20555555555555557,480.78666666666663,53.5,4.395555555555556,1.0,388.0,1.6533333333333333,1703.3333333333333,0.00888888888888889,10.907777777777778,0.0,85.0,1716.7777777777778,77.7,56.58444444444444,59.49111111111112,42.403333333333336,38.72,35.34444444444445,34.74777777777778,35.19111111111111,53.9,54.6,28.15,24.75,22.758888888888887,23.10111111111111,56.78,47.09111111111112,39.5,40.98,39.715555555555554,37.33222222222222,33.41888888888889,89.5,14.0,89,8
346,0.0,7.47,7.5,-17.423636363636362,14.0,384.9472727272727,19.5,59.0,58.0,-0.15818181818181817,480.80454545454546,53.36545454545455,4.5,1.0,388.0,1.76,1720.0,0.07272727272727274,14.391818181818183,0.0,85.0,1720.0,77.7,56.52272727272727,59.49,42.196363636363635,38.72,35.39909090909091,34.7,35.17181818181818,53.43181818181818,54.00363636363636,28.15,24.78909090909091,22.61,22.965454545454545,56.78,47.025454545454544,39.5,40.950909090909086,39.802727272727275,38.35272727272727,33.593636363636364,89.5,14.0,89,8
347,0.0,7.470000000000001,7.5,-20.815555555555555,14.0,384.6244444444444,19.546666666666667,59.0,58.0,-0.16333333333333333,480.8211111111111,53.01444444444444,4.5,1.0,387.0577777777778,1.76,1717.2244444444445,0.21444444444444447,18.95777777777778,0.0,85.0,1720.0,77.7,56.49666666666667,59.46444444444444,41.87,38.754444444444445,35.43111111111111,34.621111111111105,35.15777777777778,52.16,52.42444444444445,28.087777777777777,24.84,22.733333333333334,22.83888888888889,56.78,46.43111111111111,39.403333333333336,40.70222222222222,39.653333333333336,41.843333333333334,33.784444444444446,89.5,14.0,89,8
348,0.0,7.47,7.5,-30.314545454545453,14.0,383.4927272727273,19.662727272727274,59.0,58.0,-0.2072727272727273,480.8372727272727,53.0,4.5,1.0,385.8181818181818,1.76,1710.9109090909092,0.38272727272727275,32.31272727272727,0.0,85.0,1708.0945454545456,77.7,56.43454545454545,59.40272727272727,41.50090909090909,38.8,35.48727272727273,34.36636363636364,34.984545454545454,51.23545454545455,51.13999999999999,27.94727272727273,24.877272727272725,23.188181818181818,22.66363636363636,56.808181818181815,45.32727272727272,39.14181818181818,40.04454545454546,39.056363636363635,43.055454545454545,34.519999999999996,89.5,14.0,89,8
349,0.0,7.470000000000001,7.5,-22.266666666666666,14.0,384.25333333333333,19.67,59.0,58.0,-0.15666666666666665,480.8544444444445,53.0,4.2988888888888885,1.0,386.72,1.7422222222222221,1683.8933333333334,0.17777777777777778,21.034444444444446,0.0,85.0,1680.0,77.7,56.43,59.376666666666665,41.236666666666665,38.84222222222222,35.51888888888889,34.13666666666667,34.843333333333334,51.11,50.88666666666667,27.891111111111112,24.93,23.813333333333333,22.57,56.89333333333333,44.73,38.94555555555556,39.406666666666666,38.54888888888889,35.885555555555555,35.44222222222223,89.5,14.0,89,8
