Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
569,0.0,9.82528,9.5,-10.997817777777776,8.0,385.2042,23.528783333333333,47.0,47.0,-0.15259,478.13212555555555,38.5,1.75,1.0,388.04034,0.68,683.4383222222223,-0.03862111111111111,7.852161111111111,0.0,85.0,713.9741777777778,81.0,45.87259,47.125081111111115,33.24028888888889,34.765594444444446,34.8751,29.463650000000005,29.55093,37.7554,38.122794444444445,22.485117777777777,24.03390111111111,21.912956666666666,23.023094444444446,46.07770222222222,32.10362444444444,30.947430000000004,31.29656,29.28908,38.28064222222222,39.16312444444444,95.5,8.0,89,8
570,0.0,9.82528,9.5,-24.157505454545454,8.0,383.3330572727273,23.653221818181816,47.0,47.0,-0.15259,478.13851818181814,38.5,2.370920909090909,1.0,386.0493836363636,0.7963636363636364,943.3249218181819,0.2975781818181818,22.70414,0.0,85.0,988.1716727272727,81.0,45.870903636363636,47.09452999999999,33.21675,34.714859999999994,34.871452727272725,29.457746363636364,29.547280909090908,37.75904272727273,38.098620000000004,22.605286363636363,24.05219,21.82332909090909,22.99302090909091,46.04715,32.01999272727273,30.94743,31.292916363636365,29.28908,44.177755454545455,39.25047090909091,95.5,8.0,89,8
571,0.0,9.82528,9.5,-44.215743333333336,8.0,380.2410711111111,23.64730111111111,47.0,47.0,-0.15259,478.14491,38.5,2.6881388888888886,1.0,382.7575,1.0133333333333334,1000.0,0.62706,44.87695333333333,0.0,85.0,1000.0,81.0,45.81531444444445,47.093985555555555,33.214748888888884,34.63153444444444,34.813363333333335,29.390684444444446,29.48518,37.81712666666667,38.035515555555556,22.65767888888889,24.05219,21.78681,22.86682,46.04715,31.992807777777777,30.94543333333333,31.232833333333335,29.28512666666667,46.45321444444445,40.63480555555556,95.5,8.0,89,8
572,0.0,9.82528,9.5,-30.89313,8.0,381.81354363636365,23.522866363636364,47.0,47.0,-0.15259,478.1513018181818,38.5,2.527899090909091,1.0,384.29327818181815,1.0140509090909091,1000.0,0.35832909090909093,29.684080909090913,0.0,85.0,1000.0,81.0,45.72971818181818,47.04062727272728,33.15465636363636,34.61326,34.846272727272726,29.309303636363634,29.401546363636363,37.78059909090909,38.02314181818182,22.725044545454548,24.05219,21.849911818181816,22.824348181818184,46.04546545454546,31.932715454545452,30.885350909090906,31.20563727272727,29.222021818181815,36.85308272727273,42.40380363636364,95.28298,8.0,89,8
573,0.0,9.82528,9.5,-9.582548888888889,8.0,385.00755111111107,23.5047,47.0,47.0,-0.15259,478.1576944444444,38.42767666666666,2.5,1.0,387.7120811111111,0.9924322222222222,1000.0,-0.01857777777777778,5.8167655555555555,0.0,85.0,1000.0,80.9,45.69802,47.06397444444445,33.12947,34.61326,34.81336666666667,29.29303333333333,29.37836333333333,37.7554,38.08229444444444,22.868412222222226,24.04824222222222,21.862255555555556,22.76519888888889,45.99042444444444,31.90753,30.858153333333334,31.147551111111113,29.2018,32.31149444444444,42.51751222222222,95.0,8.0,89,8
574,0.0,9.82528,9.5,-13.165154545454545,8.0,384.70862363636365,23.5047,47.0,47.0,-0.15259,478.16408727272733,38.054452727272725,2.5,1.0,387.6447263636364,1.0,996.3636909090909,0.003520000000000002,8.342646363636364,0.0,85.0,1000.0,80.9,45.69802,47.096214545454544,33.12947,34.61326,34.84991545454545,29.35024,29.43481090909091,37.7554,38.02566909090909,22.851806363636364,23.98514,21.736056363636365,22.81589818181818,45.95987,31.907530000000005,30.798072727272725,31.180433636363635,29.201799999999995,39.87292909090909,42.15713181818182,95.0,8.0,89,8
575,0.0,9.82528,9.5,-26.706804444444444,8.0,382.74207333333334,23.5047,47.0,47.0,-0.11780666666666667,478.17048,38.0,2.4230033333333334,1.0,385.42453,1.0,941.8334733333335,0.2722277777777778,23.61227888888889,0.0,85.0,896.9393755555556,80.9,45.69802,47.15125444444445,33.127469999999995,34.61326,34.8751,29.311313333333334,29.40190888888889,37.75340333333334,37.88319111111111,22.76452666666667,23.960956666666664,21.699526666666667,22.89923111111111,45.95987,31.90753,30.770873333333334,31.14555666666667,29.2018,45.21163,42.348035555555555,95.0,8.0,89,8
576,0.0,9.82528,9.5,-30.856662727272727,8.0,381.83631272727274,23.5047,47.0,47.0,-0.11168545454545455,478.1768709090909,38.0,2.25,1.0,384.3466045454545,0.9418181818181818,840.0,0.3375709090909091,29.661345454545458,0.0,85.0,840.0,80.9,45.69802,47.18181,33.06738272727273,34.61326,34.8751,29.35024,29.434810000000002,37.696962727272734,37.90973454545454,22.677248181818182,23.89786090909091,21.77440545454545,22.91752,45.96155454545455,31.903884545454545,30.71079545454545,31.118359090909088,29.201799999999995,36.069852727272725,43.58361363636364,95.0,8.0,89,8
577,0.0,9.829226666666665,9.5,4.065012222222222,8.0,386.8844155555555,23.5047,47.0,47.0,-0.11781555555555556,478.18326333333334,38.0,2.25,1.0,389.5949,0.84,840.0,-0.3281677777777778,-8.1054,0.0,85.0,840.0,80.9,45.69747666666667,47.18181,33.04219,34.61326,34.8751,29.30736222222222,29.39791222222222,37.731833333333334,37.93786333333334,22.589967777777776,23.87762,21.91689222222222,22.91752,46.01659111111111,31.841796666666667,30.685590000000005,31.058278888888893,29.2018,20.634075555555555,43.36047777777778,95.0,8.0,89,8
578,0.0,9.886433636363636,9.5,8.369585454545454,8.0,388.00906090909086,23.5047,47.0,47.0,-0.11167909090909091,478.1896563636364,38.0,2.25,1.0,391.14125272727273,0.84,840.0,-0.4579181818181818,-15.264722727272726,0.0,85.0,840.0,80.9,45.64244090909091,47.18181,33.04219,34.60736363636364,34.8751,29.294977272727273,29.314275454545452,37.759038181818184,38.075861818181814,22.506327272727273,23.871731818181818,21.89038909090909,22.905743636363635,46.04715,31.758162727272726,30.68559,31.034710000000004,29.201799999999995,25.369801818181816,41.35828818181818,95.0,8.0,89,8
579,0.0,9.84358,9.5,-16.597956666666665,8.0,384.4669222222222,23.5047,47.0,47.0,-0.11782444444444444,478.19604999999996,38.0,2.25,1.0,387.20274555555557,0.84,835.5547355555556,0.09462888888888889,13.564215555555556,0.0,85.0,840.0,80.9,45.61128444444444,47.18181,33.04019111111111,34.544262222222216,34.87310222222223,29.35412888888889,29.28908,37.817116666666664,38.238571111111106,22.479125555555555,23.80863888888889,21.866205555555556,22.779555555555554,46.04715,31.730971111111117,30.685590000000005,31.03471,29.19785,42.43696,40.444457777777785,95.0,8.0,89,8
580,0.0,9.82528,9.5,-29.981640000000002,8.0,382.3669772727273,23.5047,47.0,47.0,-0.07660727272727273,478.20244,38.0,2.25,1.0,384.9508690909091,0.84,839.9993854545454,0.35239454545454546,28.774172727272727,0.0,85.0,840.0,80.9,45.66463909090909,47.18181,32.98375,34.52598,34.81302,29.309311818181815,29.292723636363636,37.78061181818182,38.200244545454545,22.411773636363638,23.784451818181818,21.803106363636363,22.754736363636365,46.04715,31.670883636363637,30.681951818181815,31.034710000000004,29.13475,44.36740181818182,41.00349,95.0,8.0,89,8
581,0.0,9.82528,9.5,-34.78093777777778,8.0,381.4227711111111,23.528872222222223,47.0,47.0,-0.11105111111111111,478.20883333333336,38.0,2.25,1.0,384.0,0.84,840.0,0.43892555555555557,34.60476111111112,0.0,85.0,840.0,80.9,45.64184888888889,47.18181,33.01663777777778,34.52598,34.78782,29.28908,29.35280777777778,37.7554,38.05776222222222,22.264422222222223,23.72135888888889,21.774976666666664,22.88486888888889,46.04660666666667,31.645689999999995,30.619884444444445,31.03471,29.118470000000002,43.63888222222223,42.37233111111111,95.0,8.0,89,8
582,0.0,9.82528,9.5,-28.305670909090907,8.0,382.24088090909095,23.653292727272728,47.0,47.0,-0.15228181818181818,478.2152263636363,38.0,2.25,1.0,384.88815454545454,0.84,843.6359854545454,0.31191636363636366,26.000628181818183,0.0,85.0,840.0,80.9,45.66632,47.18181,32.980109999999996,34.52598,34.78782,29.283186363636364,29.37636,37.7554,38.07839727272727,22.157206363636362,23.703059999999997,21.648791818181817,22.99044818181818,45.99157090909091,31.64204636363636,30.53624,31.034710000000004,29.181568181818182,42.19484272727273,43.90409181818182,95.0,8.0,89,8
583,0.0,9.82528,9.5,-24.446742222222223,8.0,382.79388777777774,23.6714,47.0,47.0,-0.08309444444444444,478.22162,38.0,2.25,1.0,385.0,0.84,840.0,0.26533999999999996,21.33969111111111,0.0,85.0,840.0,80.9,45.69856444444444,47.18181,32.95690666666667,34.522031111111104,34.78782,29.220087777777778,29.378357777777776,37.7554,38.035528888888884,22.129997777777774,23.707,21.61224111111111,23.069846666666663,45.95987,31.581962222222224,30.51102,31.032718888888887,29.19785222222222,42.40493888888889,44.822046666666665,95.0,8.0,89,8
584,0.0,9.82528,9.5,-30.006035454545454,8.0,382.0004627272727,23.671400000000002,47.0,47.0,-0.07072363636363636,478.22801,38.0,2.25,1.0,384.66958727272726,0.84,840.0,0.31353545454545456,26.61815090909091,0.0,85.0,840.0,80.9,45.75191818181818,47.18181,33.013346363636366,34.458932727272725,34.78782,29.201799999999995,29.434800909090907,37.75176454545454,38.01724,22.080832727272725,23.77009272727273,21.675333636363636,23.03094090909091,45.95987,31.558400000000002,30.51102,30.976287272727276,29.134753636363634,43.43183272727273,45.67973272727273,95.0,8.0,89,8
585,0.0,9.82528,9.5,-29.30500666666667,8.0,381.9489311111111,23.6714,47.0,47.0,-0.15259,478.23440222222223,38.0,2.25,1.0,384.95935555555553,0.84,840.0,0.27812777777777775,25.28977,0.0,85.0,840.0,80.8,45.72804555555555,47.18181,32.97847222222222,34.4387,34.78782,29.2018,29.39992444444444,37.689704444444445,38.01724,22.23581888888889,23.79034,21.69952,23.065904444444445,45.95987,31.5584,30.51102,31.009145555555556,29.114519999999995,43.18333333333333,46.79089222222222,95.0,8.0,89,8
586,0.0,9.82528,9.5,-25.205568181818183,8.0,382.50302909090914,23.671400000000002,47.0,47.0,-0.15259,478.2407954545455,38.0,2.25,1.0,385.01217909090906,0.84,847.2729800000001,0.1700909090909091,20.835016363636363,0.0,85.0,840.0,80.8,45.64244818181818,47.180127272727276,32.95127090909091,34.4387,34.78418181818182,29.20769272727273,29.37272181818182,37.60969181818182,38.01724,22.299283636363636,23.79034,21.750845454545455,22.96391,45.95987,31.554761818181817,30.51102,30.976289090909095,29.10862727272727,42.11566181818182,47.777823636363635,95.0,8.0,89,8
587,0.0,9.82528,9.5,-16.28612222222222,8.0,383.8027122222222,23.6714,47.0,47.0,-0.15259,478.24718888888884,38.0,2.25,1.0,386.3521388888889,0.84,840.0,0.02411222222222222,11.695206666666667,0.0,85.0,840.0,80.8,45.61074,47.125097777777775,32.891193333333334,34.4387,34.724106666666664,29.266843333333334,29.312646666666662,37.644534444444446,38.01724,22.183135555555555,23.78640111111111,21.64885333333333,22.98650222222222,45.95987,31.494686666666666,30.51102,31.00914111111111,29.049476666666667,38.55110777777778,48.22056888888889,95.0,8.0,89,8
588,0.0,9.82528,9.5,-4.852048181818182,8.0,385.5462227272728,23.671400000000002,47.0,47.0,-0.11755454545454545,478.25358,38.0,2.25,1.0,388.5031872727273,0.84,840.0,-0.21172454545454544,0.6575581818181819,0.0,85.0,840.0,80.8,45.61074,47.09452999999999,32.86763,34.4387,34.70417818181818,29.222039090909092,29.28908,37.66812,38.02313181818182,22.259734545454545,23.72331181818182,21.669447272727272,22.998925454545454,45.961551818181825,31.47112,30.50738909090909,30.972658181818186,29.09428090909091,28.33619636363636,48.163287272727274,95.0,8.0,89,8
589,0.0,9.82528,9.5,19.975084444444445,8.0,389.37984555555556,23.6714,47.0,47.0,-0.11101555555555555,478.25997111111116,38.0,2.25,1.0,392.0335044444444,0.84,848.8887188888889,-0.6771144444444445,-24.87815888888889,0.0,85.0,839.3499999999999,80.8,45.61074,47.09453,32.86763,34.4387,34.76226111111111,29.2018,29.28908,37.66812,38.08228444444444,22.366272222222225,23.70306,21.62660888888889,22.93583222222222,46.016037777777775,31.47112,30.447326666666665,30.947430000000004,29.110574444444442,17.22409111111111,46.66716666666667,95.0,8.0,89,8
590,0.0,9.82528,9.5,24.84769727272727,8.0,390.40160181818186,23.671400000000002,47.0,47.0,-0.11725090909090909,478.26636454545456,38.0,2.0280209090909094,1.0,393.0,0.8109090909090909,814.7255681818183,-0.8257054545454546,-32.73131545454545,0.0,85.0,801.2863636363636,80.8,45.61074,47.09452999999999,32.86763,34.43280909090909,34.72575454545454,29.20769,29.28908,37.66812,38.037482727272725,22.266099999999998,23.703059999999997,21.61418181818182,22.935168181818185,45.99325909090909,31.467483636363635,30.42374,30.94743,29.04158818181818,16.177887272727272,43.56475909090909,95.0,8.0,89,8
591,0.0,9.82528,9.5,26.44665666666667,8.0,390.8454122222222,23.6714,47.0,47.0,-0.11100777777777777,478.27275777777777,38.0,2.0,1.0,393.7518522222222,0.76,805.2592033333334,-0.8730955555555555,-38.31438777777778,0.0,85.0,800.0,80.8,45.61074,47.09453,32.86763,34.36971333333333,34.70054,29.266842222222223,29.287087777777774,37.66613,38.01724,22.15359,23.70306,21.66939888888889,23.13231111111111,46.01603888888889,31.40741111111111,30.421752222222224,30.947430000000004,28.95825333333333,14.484402222222222,40.26576111111111,95.0,8.0,89,8
592,0.0,9.82528,9.5,17.999855454545454,8.0,389.86094272727274,23.671400000000002,47.0,47.0,-0.15227727272727273,478.27914999999996,38.0,2.1310481818181817,1.0,392.78190363636367,0.7599999999999999,831.2099245454546,-0.7026618181818182,-30.452948181818183,0.0,85.0,831.9700381818183,80.8,45.61242181818182,47.09452999999999,32.86763,34.35730636363636,34.70054,29.22204454545454,29.22701636363636,37.60606545454545,38.01724,22.06994,23.703059999999997,21.561532727272724,23.31341909090909,45.991578181818184,31.38384,30.361693636363636,30.9438,28.93996,17.643255454545454,36.98163363636364,95.0,8.0,89,8
593,0.0,9.82528,9.5,22.966648888888887,8.0,390.47163,23.6714,47.0,47.0,-0.08318444444444445,478.2855411111111,38.0,2.25,1.0,393.7110022222222,0.7866666666666666,840.8154255555555,-0.8926533333333333,-40.54855111111111,0.0,85.0,840.0,80.81767,45.66691,47.09398777777778,32.86563777777778,34.41645555555556,34.70054,29.197857777777774,29.2018,37.58083,38.01329888888889,22.04471,23.70306,21.524955555555557,23.349995555555555,45.95987,31.381847777777775,30.336460000000002,30.88374333333333,28.93996,13.663743333333334,33.995378888888894,95.0,8.0,89,8
594,0.0,9.831161818181817,9.5,30.729965454545457,8.0,391.8227145454546,23.671400000000002,47.0,47.0,-0.07065,478.2919345454545,38.0,2.1189636363636364,1.0,395.0788818181818,0.84,819.2757154545453,-1.3259100000000001,-61.99266636363637,0.7239072727272727,85.0,808.0321436363636,80.9,45.642452727272726,47.03895909090909,32.80920090909091,34.37166181818182,34.69690636363636,29.13476454545454,29.201799999999995,37.58083,37.950205454545454,22.04833818181818,23.697180000000003,21.582162727272728,23.28103,45.95987,31.32177909090909,30.33646,30.86015,28.93996,7.453379999999999,29.673993636363637,95.0,8.0,89,8
595,0.0,9.894252222222223,9.5,14.917265555555556,8.0,389.8080133333333,23.6714,47.0,47.0,-0.15259,478.2983277777778,38.0,2.0,1.0,392.73354333333333,0.8148233333333333,804.1497988888889,-0.998621111111111,-39.91224,1.0,85.0,800.0,80.9,45.61074,47.00725,32.84405,34.35142,34.63883,29.11846111111111,29.20379111111111,37.57884444444444,37.92996,22.112368888888888,23.634093333333333,21.539334444444442,23.197684444444445,45.95987,31.29656,30.336460000000002,30.86015,28.93996,15.294605555555556,25.046578888888888,95.0,8.0,89,8
596,0.0,9.90669,9.5,-3.2213854545454548,8.0,387.0933836363636,23.699785454545452,47.0,47.0,-0.22259727272727273,478.30472000000003,38.0,2.0,1.0,389.87028363636364,0.7831381818181818,793.3950418181819,-0.35086727272727275,-3.181922727272727,0.09090909090909091,85.0,800.0,80.9,45.61074,47.00725,32.86399636363637,34.35142,34.671685454545454,29.18155363636363,29.267491818181817,37.51879090909091,37.924074545454545,22.259704545454547,23.615780000000004,21.515141818181817,23.167612727272726,45.958189090909094,31.292926363636365,30.332832727272727,30.86015,28.945844545454545,32.19818,22.58893181818182,95.0,8.0,89,8
597,0.0,9.8436,9.5,-27.182129999999997,8.0,383.5678211111111,23.82418666666667,47.0,47.0,-0.13175777777777775,478.31111000000004,38.0,2.0,1.0,386.3676922222222,0.809811111111111,799.1828888888889,0.5035677777777778,44.34468777777778,0.0,85.0,800.6442222222222,80.9,45.61074,47.00779222222222,32.80591888888889,34.35142,34.63684222222222,29.20574,29.354772222222223,37.49355,37.86492222222222,22.37222222222222,23.61578,21.45992111111111,23.033574444444447,45.90316222222222,31.23286,30.272777777777776,30.86015,29.008934444444442,43.883923333333335,22.621006666666666,95.0,8.0,89,8
598,0.0,9.82528,9.5,-28.769004545454546,8.0,382.82464999999996,23.8381,47.0,47.0,-0.030265454545454543,478.31750363636365,38.0,2.221922727272727,1.0,385.37826,0.8343672727272726,835.5080418181819,0.6365281818181818,45.838156363636365,0.0,85.0,838.7089090909092,80.9,45.61074,47.06113454545454,32.84240181818182,34.35142,34.61326,29.26294818181818,29.43478818181818,37.48629727272727,37.92148090909091,22.455876363636364,23.62165636363636,21.579530000000002,22.847260000000002,45.87259,31.205647272727273,30.245552727272727,30.86015,29.027240000000003,38.91254545454546,25.055909999999997,95.0,8.0,89,8
599,0.0,9.82528,9.5,-20.56486,8.0,384.01667222222227,23.8381,47.0,47.0,-0.11791444444444446,478.32389666666666,38.0,2.1176644444444443,1.0,386.12576333333334,0.84,818.8266022222222,0.38783,28.837425555555555,0.0,85.0,805.3797311111111,80.8,45.61074,47.037824444444446,32.86564,34.35142,34.61326,29.220105555555556,29.401937777777775,37.36619333333333,38.067912222222226,22.489056666666666,23.688672222222223,21.750157777777776,22.542597777777775,45.87259,31.145582222222224,30.183515555555555,30.86015,29.02724,39.87303333333333,26.196051111111114,95.0,8.0,89,8
600,0.0,9.82528,9.5,-11.118459090909091,8.0,385.24587545454546,23.8381,47.0,47.0,-0.1115981818181818,478.33028909090905,38.0,2.0,1.0,388.0598990909091,0.8109090909090909,800.0,0.07593636363636364,12.858612727272726,0.0,85.0,800.0,80.8,45.609060909090914,47.00725,32.80557636363636,34.35142,34.61326,29.207683636363637,29.434785454545455,37.31899,38.10452,22.74739272727273,23.770075454545452,21.849881818181817,22.27419181818182,45.87259,31.11836727272727,30.09986272727273,30.856525454545455,29.021355454545457,29.684473636363634,27.158007272727275,95.0,8.0,89,8
601,0.0,9.82528,9.5,-0.39370333333333335,8.0,386.93997888888885,23.8381,47.0,47.0,-0.15259,478.33668000000006,38.0,2.0,1.0,389.95909,0.76,795.5551433333334,-0.23767,-5.749351111111111,0.0,85.0,800.0,80.8,45.55458111111111,47.00725,32.77836111111111,34.35142,34.61326,29.266836666666663,29.399952222222225,37.31899,38.10452,23.154574444444442,23.79427111111111,21.866216666666666,22.150312222222222,45.87259,31.06029222222222,30.07462,30.796474444444446,28.958265555555556,26.89655888888889,27.091925555555555,95.0,8.0,89,8
602,0.0,9.82528,9.5,7.540342727272727,8.0,388.1836190909091,23.8381,47.0,47.0,-0.15259,478.3430727272727,38.0,2.0029809090909088,1.0,391.06941,0.7599999999999999,800.4769809090908,-0.5511863636363636,-22.789379999999998,0.0,85.0,810.1396363636363,80.8,45.57734545454545,47.005569090909084,32.71829636363636,34.345535454545455,34.61326,29.21617181818182,29.372730909090908,37.31899,38.098639090909096,23.463623636363636,23.857354545454545,21.80313,22.137864545454544,45.87259,31.093133636363635,30.074619999999996,30.77287,28.93996,18.63172818181818,25.731308181818182,95.0,8.0,89,8
603,0.0,9.82528,9.5,19.20021111111111,8.0,389.9211344444445,23.8381,47.0,47.0,-0.11793222222222223,478.3494655555556,38.0,2.2397566666666666,1.0,392.7250711111111,0.7866666666666666,842.8052788888889,-1.1537355555555555,-53.77480333333333,0.5420422222222222,85.0,840.0,80.8,45.55404,46.95054666666667,32.69306,34.28244222222222,34.61326,29.132828888888884,29.312673333333333,37.31899,38.03949,23.71753222222222,23.87369,21.79072111111111,22.200947777777778,45.87259,31.058304444444445,30.07462,30.774853333333333,28.93996,5.1784244444444445,23.068674444444444,95.0,8.0,89,8
604,0.0,9.82528,9.5,5.330684545454545,8.0,388.2820909090909,23.8381,47.0,47.0,-0.11158363636363636,478.3558590909091,38.0,2.11904,1.0,391.06480636363636,0.84,818.8079027272728,-0.6983127272727273,-27.07320909090909,0.5563636363636364,85.0,808.04378,80.8,45.52346,46.919970000000006,32.69306,34.26413,34.60963181818182,29.114520000000002,29.29270909090909,37.31899,38.07838818181818,23.72468818181818,23.810609999999997,21.905141818181818,22.21927,45.87259,31.031082727272725,30.07824181818182,30.831277272727274,28.93996,21.769576363636364,18.844291818181816,95.0,8.0,89,8
605,0.0,9.821353333333333,9.5,-13.759407777777776,8.0,385.47479888888887,23.8381,47.0,47.0,-0.15259,478.36225,38.0,2.0,1.0,388.32797,0.8133333333333334,795.8465533333333,0.10184222222222222,21.81708,0.0,85.0,800.0,80.8,45.52346,46.91997,32.69306,34.26413,34.55156,29.114519999999995,29.352766666666664,37.31899,38.03555444444444,23.633444444444443,23.78641111111111,21.827373333333334,22.211412222222222,45.87204888888889,30.971027777777774,30.136304444444445,30.796481111111106,28.93996,41.03097777777778,17.634027777777778,95.0,8.0,89,8
606,0.0,9.758272727272727,9.5,-39.49969090909091,8.0,381.5360872727273,23.8381,47.0,47.0,-0.15259,478.36864272727274,38.0,2.0,1.0,384.39505636363634,0.7599999999999999,800.0,1.115879090909091,76.13075545454545,0.0,85.0,800.0,80.8,45.52346,46.919970000000006,32.69306,34.26413,34.58802090909091,29.120399999999997,29.37636,37.31536818181818,38.01724,23.426074545454547,23.723330909090908,21.92275727272727,22.07937909090909,45.815346363636365,30.94743,30.099871818181818,30.77287,28.93407818181818,44.328711818181816,20.39088818181818,95.0,8.0,89,8
607,0.0,9.738,9.5,-44.90946333333333,8.0,380.4432644444444,23.8381,47.0,47.0,-0.08331111111111111,478.37503555555554,38.0,2.0,1.0,382.81880333333334,0.76,795.5551111111112,1.1334622222222221,74.07467333333334,0.0,85.0,807.9413333333333,80.8,45.52346,46.91997,32.69306,34.26413,34.61326,29.183485555555553,29.376359999999995,37.25532555555556,38.01724,23.290266666666668,23.70306,22.02245333333333,21.97575666666667,45.728606666666664,30.947430000000004,30.07065777777778,30.772869999999998,28.874924444444446,44.30418888888889,24.867448888888887,95.0,8.0,89,8
608,0.0,9.738,9.5,-28.185821818181818,8.0,382.5094945454546,23.8381,47.0,47.0,-0.07054636363636363,478.3814281818182,38.0,2.2218472727272727,1.0,385.11667909090914,0.7890909090909091,835.4955854545456,0.5143318181818182,40.39065090909091,0.0,85.0,840.0,80.8,45.521780909090914,46.918290909090906,32.69306,34.26413,34.60963363636363,29.201799999999995,29.37636,37.23533,38.01136181818182,23.277511818181814,23.703059999999997,21.97183,21.951558181818182,45.69802,30.94743,29.950566363636366,30.769249090909092,28.919696363636366,39.09741636363636,28.290274545454544,95.0,8.0,89,8
609,0.0,9.738,9.5,-16.48621,8.0,384.3202811111111,23.8381,47.0,47.0,-0.15259,478.38782000000003,38.0,2.117751111111111,1.0,386.83574,0.84,814.395448888889,0.15370333333333333,19.413014444444443,0.0,85.0,805.3939533333333,80.8,45.46676444444444,46.86326777777778,32.69107666666667,34.260196666666666,34.54958111111111,29.197866666666666,29.376359999999995,37.293392222222224,37.94434444444445,23.453681111111113,23.706986666666666,21.89633,21.888477777777776,45.69802,30.94544666666667,29.900050000000004,30.709206666666667,28.936024444444442,38.37703444444444,29.651537777777776,95.0,8.0,89,8
610,0.0,9.738,9.5,-14.849041818181819,8.0,384.6181818181818,23.8381,47.0,47.0,-0.11764454545454545,478.3942118181818,37.91456090909091,2.0,1.0,387.80639636363634,0.8109090909090909,800.0,0.09676181818181818,16.126229090909092,0.0,85.0,800.0,80.8,45.43618,46.83268,32.63102818181818,34.19711363636364,34.52598,29.134781818181818,29.372735454545452,37.26058818181818,37.86881909090909,23.389976363636364,23.770065454545453,21.99828727272727,21.86427909090909,45.69802,30.88539636363636,29.90005,30.68559,28.867058181818184,38.55228363636363,30.246947272727276,95.0,8.0,89,8
611,0.0,9.738,9.5,-15.067067777777778,8.0,384.6,23.8381,47.0,47.0,-0.0763,478.40060444444447,37.54148555555556,2.0,1.0,387.79224777777773,0.76,800.0,0.07447333333333334,15.79568888888889,0.0,85.0,800.0,80.8,45.43618,46.83268,32.60379666666667,34.17685,34.52598,29.110586666666663,29.31268777777778,37.29536888888889,37.91164111111111,23.09137777777778,23.79034,21.971834444444443,21.805122222222224,45.69802,30.86015,29.900050000000004,30.683611111111116,28.779777777777774,38.543665555555556,30.46286777777778,95.0,8.0,89,8
612,0.0,9.74387,9.5,-14.882175454545454,8.0,384.6194663636363,23.866599090909094,47.0,47.0,-0.11123272727272727,478.40699727272727,37.5,2.0029527272727274,1.0,387.65819909090914,0.7599999999999999,803.4359427272727,0.12815727272727273,16.141344545454544,0.0,85.0,810.1278563636363,80.8,45.434501818181815,46.831002727272725,32.543749999999996,34.17685,34.52598,29.041626363636365,29.285456363636364,37.31175363636363,37.92408454545455,22.756733636363638,23.79034,21.884553636363638,21.849869090909092,45.69634272727273,30.86015,29.90005,30.623570909090912,28.698374545454545,38.68114272727273,30.63079909090909,95.0,8.0,89,8
613,0.0,9.806947777777777,9.5,-15.55071,8.0,384.5253566666667,23.990979999999997,47.0,47.0,-0.22181555555555554,478.41339,37.5,2.239717777777778,1.0,387.0,0.7866666666666666,839.1774566666667,0.06522,16.777981111111114,0.0,85.0,840.0,80.8,45.379485555555554,46.77653111111111,32.5185,34.17685,34.52598,28.958278888888888,29.22540888888889,37.191676666666666,37.85706999999999,22.653702222222222,23.79034,21.797274444444447,21.877997777777775,45.64133,30.86015,29.900050000000004,30.600286666666666,28.678109999999997,39.181417777777774,30.784802222222222,95.0,8.0,89,8
614,0.0,9.82528,9.5,-17.690444545454543,8.0,384.20874000000003,24.0048,47.0,47.0,-0.2346790909090909,478.4197809090909,37.5,2.1191145454545453,1.0,387.0,0.84,815.4217745454546,0.18231454545454542,20.112992727272726,0.0,85.0,808.0556363636365,80.8,45.3489,46.799279999999996,32.5185,34.17685,34.52598,28.945833636363638,29.201799999999995,37.14804636363636,37.787414545454546,22.582814545454546,23.796207272727273,21.715861818181818,22.02175090909091,45.61074,30.85652818181818,29.90005,30.66032181818182,28.67811,40.485640909090904,31.10584181818182,95.0,8.0,89,8
