Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
1939,0.0,3.1,2.9922222222222223,-42.04333333333333,9.0,363.74666666666667,25.10666666666667,51.0,50.0,-0.14888888888888888,614.0222222222222,40.5,4.75,1.0,366.0,1.72,1762.308888888889,0.030000000000000002,17.311111111111114,0.0,85.0,1760.0,58.8,48.32,51.2,35.4,36.1,34.96,32.69,33.266666666666666,41.64555555555555,39.15,26.58,22.48111111111111,20.62222222222222,22.127777777777776,48.88333333333333,32.43,31.649999999999995,31.470000000000002,29.695555555555554,45.837777777777774,90.95222222222223,66.5,10.0,88.5,8
1940,0.0,3.1,2.6727272727272724,-41.97545454545455,9.0,363.83363636363634,25.072727272727274,51.0,50.0,-0.19454545454545455,613.9727272727273,40.79090909090909,4.75,1.0,366.0,1.7199999999999998,1763.6363636363637,0.031818181818181815,17.37272727272727,0.0,85.0,1760.0,58.8,48.32,51.24,35.447272727272725,36.1,34.96,32.692727272727275,33.3,41.63454545454545,39.152727272727276,26.63272727272727,22.536363636363635,20.55909090909091,21.91181818181818,48.93,32.43,31.65,31.470909090909092,29.727272727272727,45.83,90.6490909090909,66.5,10.0,88.5,8
1941,0.0,3.1,2.8444444444444446,-42.217777777777776,9.0,363.7933333333333,25.01,51.0,50.0,-0.2611111111111111,613.9222222222222,40.7,4.86,1.0,366.0,1.72,1778.11,0.011111111111111112,17.62222222222222,0.0,85.0,1791.0466666666666,58.7,48.32,51.28,35.49,36.1,34.96,32.75,33.3,41.64555555555555,39.208888888888886,26.67,22.57,20.503333333333334,21.84,48.93,32.43,31.649999999999995,31.52111111111111,29.668888888888887,45.83,90.40222222222222,66.5,10.0,88.5,8
1942,0.0,3.1,2.6727272727272724,-42.78545454545454,9.0,363.7718181818182,25.01,51.26727272727273,50.0,-0.15727272727272726,613.8727272727273,40.50454545454546,5.0,1.0,366.0,1.7636363636363634,1806.8554545454544,0.031818181818181815,17.763636363636365,0.0,85.0,1800.0,58.7,48.35909090909092,51.28,35.49,36.1,34.96,32.724545454545456,33.3,41.732727272727274,39.24090909090909,26.62090909090909,22.567272727272726,20.41909090909091,21.81,48.93,32.480909090909094,31.65,31.56,29.69454545454545,45.85181818181818,90.14818181818181,66.5,10.0,88.5,8
1943,0.0,3.1,2.852222222222222,-42.73111111111111,9.0,363.81,25.01,52.0,50.0,-0.17222222222222222,613.8222222222222,40.8,4.782222222222222,1.0,366.0,1.7999999999999998,1739.1544444444444,0.03222222222222223,17.811111111111114,0.0,85.0,1667.36,58.7,48.4,51.32666666666667,35.49,36.1,34.96,32.69,33.3,41.77,39.29555555555556,26.533333333333335,22.51111111111111,20.443333333333335,21.613333333333333,48.93,32.52,31.649999999999995,31.559999999999995,29.73,45.885555555555555,89.87111111111112,66.5,10.0,88.5,8
1944,0.0,3.1,2.983636363636364,-41.99909090909091,9.0,363.83181818181816,25.01,52.0,50.0,-0.20454545454545456,613.7727272727273,41.0,4.25,1.0,366.0,1.6472727272727274,1552.9181818181817,-0.01363636363636364,17.90909090909091,0.0,85.0,1545.5518181818181,58.7,48.4,51.37,35.48909090909091,36.1,34.96,32.69,33.3,41.77,39.27090909090909,26.5,22.48,20.473636363636363,21.577272727272728,48.97090909090909,32.52,31.65,31.56,29.730000000000004,45.836363636363636,89.63454545454546,66.5,10.0,88.5,8
1945,0.0,3.1,2.647777777777778,-40.20444444444445,9.0,364.1122222222223,25.01,52.0,50.0,-0.17444444444444446,613.7222222222222,41.0,4.25,1.0,366.0,1.52,1533.097777777778,-0.00888888888888889,16.9,0.0,85.0,1542.1,58.7,48.446666666666665,51.37,35.43666666666667,36.1,34.96,32.69,33.3,41.77,39.24,26.5,22.48,20.58888888888889,21.666666666666668,49.01,32.52,31.649999999999995,31.559999999999995,29.73,45.57111111111111,89.39555555555555,66.5,10.0,88.5,8
1946,0.0,3.1,2.516363636363636,-42.582727272727276,9.0,363.8809090909091,25.01,52.0,50.0,-0.20454545454545456,613.6727272727272,41.0,4.25,1.0,365.9145454545455,1.5199999999999998,1556.361818181818,0.009999999999999998,18.11818181818182,0.0,85.0,1560.0,58.68,48.49,51.37,35.447272727272725,36.1,34.96,32.69,33.3,41.67272727272727,39.24,26.5,22.48,20.76,21.80636363636364,49.057272727272725,32.52,31.65,31.56,29.730000000000004,46.08727272727273,89.14272727272727,66.5,10.0,88.5,8
1947,0.0,3.1,2.852222222222222,-55.74111111111111,9.0,362.1722222222222,25.01,52.0,50.0,-0.19333333333333333,613.6222222222223,41.0,4.25,1.0,364.5377777777778,1.52,1560.0,0.09444444444444446,25.077777777777776,0.0,85.0,1560.0,58.6,48.49,51.37,35.49,36.1,34.96,32.691111111111105,33.3,41.64555555555555,39.24,26.5,22.48111111111111,20.821111111111108,21.814444444444444,49.1,32.52,31.695555555555554,31.60777777777778,29.73,49.19,89.19666666666666,66.5,10.0,88.5,8
1948,0.0,3.1,3.0,-75.82727272727273,9.0,359.6145454545454,25.01,52.0,50.0,-0.2772727272727273,613.5727272727273,40.70909090909091,4.137272727272727,1.0,361.76363636363635,1.5199999999999998,1500.6981818181819,0.3209090909090909,34.74545454545454,0.0,85.0,1465.879090909091,58.6,48.53454545454545,51.37,35.49,36.1,34.96,32.74909090909091,33.35363636363636,41.68,39.24090909090909,26.5,22.536363636363635,20.88090909090909,21.83909090909091,49.1,32.52,31.730000000000004,31.596363636363638,29.730000000000004,49.91818181818182,89.77636363636363,66.5,10.0,88.5,8
1949,0.0,3.1,3.0,-81.88333333333333,9.0,358.71888888888884,25.01,52.0,50.19111111111111,-0.2111111111111111,613.5222222222222,40.8,3.993333333333333,1.0,361.0,1.4755555555555555,1401.851111111111,0.2977777777777778,37.28888888888889,0.0,85.0,1400.0,58.53,48.535555555555554,51.37,35.49,36.1,34.96,32.78,33.39,41.63333333333333,39.29666666666667,26.5,22.57,20.965555555555554,21.87,49.1,32.52,31.68333333333333,31.559999999999995,29.73,49.72666666666667,90.78333333333333,66.5,10.0,88.5,8
1950,0.0,3.1,3.0,-81.02454545454545,9.0,358.61636363636364,25.01,52.0,50.83818181818182,-0.15363636363636363,613.4727272727273,41.0,3.9145454545454546,1.0,361.0,1.44,1403.557272727273,0.32,36.5,0.0,85.0,1427.96,58.5,48.53454545454545,51.37,35.53454545454545,36.1,34.96,32.78,33.39,41.6,39.32727272727272,26.5,22.625454545454545,20.94,21.86909090909091,49.1,32.52,31.65,31.56,29.730000000000004,49.7,91.75727272727272,66.5,10.0,88.5,8
1951,0.0,3.1,2.9944444444444445,-81.94777777777777,9.0,358.44888888888886,25.01,52.0,51.0,-0.17222222222222222,613.4222222222222,41.0,4.0,1.0,360.8088888888889,1.44,1449.1855555555555,0.23333333333333334,36.355555555555554,0.0,85.0,1441.2022222222222,58.5,48.62222222222223,51.37,35.52333333333333,36.1,34.96,32.78,33.39,41.64555555555555,39.27,26.5,22.712222222222223,20.853333333333335,21.814444444444444,49.05777777777777,32.52,31.695555555555554,31.559999999999995,29.73,49.7,92.72,66.5,10.0,88.5,8
1952,0.0,3.1,2.6636363636363636,-81.42727272727274,9.0,358.3636363636364,25.01,52.0,51.0,-0.20454545454545456,613.3727272727273,41.0,4.0,1.0,360.7927272727273,1.44,1432.7263636363637,0.2963636363636364,35.56363636363636,0.0,85.0,1440.0,58.5,48.622727272727275,51.32727272727273,35.49,36.1,34.96,32.77909090909091,33.39,41.68,39.24090909090909,26.44636363636364,22.68909090909091,20.765454545454546,21.83818181818182,49.01090909090909,32.52,31.730000000000004,31.56,29.780909090909088,49.60454545454545,93.68363636363637,66.0,10.0,88.5,8
1953,0.0,3.1,2.5,-75.71222222222222,9.0,358.9944444444444,25.01,52.0,51.0,-0.11555555555555556,613.3222222222222,41.0,3.994444444444445,1.0,361.0,1.44,1434.2688888888888,0.18222222222222223,32.87777777777777,0.0,85.0,1413.7133333333334,58.4,48.58,51.28,35.49,36.1,34.96,32.72333333333333,33.39,41.63333333333333,39.29666666666667,26.358888888888888,22.712222222222223,20.677777777777777,21.813333333333333,49.01,32.52,31.68333333333333,31.559999999999995,29.809999999999995,49.087777777777774,94.54444444444444,66.0,10.0,88.5,8
1954,0.0,3.1,2.5,-62.14181818181819,9.0,360.55727272727273,25.01,52.0,51.0,-0.07090909090909091,613.2727272727273,41.0,3.7563636363636363,1.0,362.6127272727273,1.3963636363636363,1365.1872727272728,0.1,25.70909090909091,0.0,85.0,1360.8300000000002,58.4,48.58,51.24090909090909,35.49,36.1,34.96,32.69,33.342727272727274,41.6,39.33,26.319999999999997,22.74,20.59090909090909,21.78,49.01,32.46909090909091,31.65,31.56,29.81,45.95181818181818,95.11727272727272,66.0,10.0,88.5,8
1955,0.0,3.1,2.5,-38.71,9.0,363.4944444444444,25.01,52.0,51.0,-0.1622222222222222,613.2222222222222,41.0,3.75,1.0,365.88222222222225,1.36,1390.8033333333333,-0.10666666666666666,14.722222222222221,0.0,85.0,1398.7922222222223,58.4,48.58,51.2,35.49,36.1,34.913333333333334,32.69,33.3,41.64555555555555,39.32888888888888,26.32,22.74,20.503333333333334,21.78,49.01,32.43,31.649999999999995,31.559999999999995,29.809999999999995,44.891111111111115,95.03,66.0,10.0,88.5,8
1956,0.0,3.1,2.5,-38.10818181818182,9.0,363.71818181818185,25.01,52.0,51.0,-0.053636363636363635,613.1672727272727,41.0,3.7709090909090905,1.0,366.0,1.36,1405.3272727272727,-0.07454545454545455,14.509090909090908,0.0,85.0,1412.5654545454545,58.3,48.58,51.153636363636366,35.49,36.1,34.92363636363637,32.69,33.3,41.68181818181818,39.27090909090909,26.37090909090909,22.74,20.415454545454544,21.77909090909091,49.01,32.43,31.69454545454545,31.56,29.81,45.11636363636364,94.65272727272728,66.0,10.0,88.5,8
1957,0.0,3.1,2.5,-39.13777777777778,9.0,363.68,25.01,52.0,51.0,-0.14666666666666667,613.1177777777779,41.0,4.0,1.0,366.0,1.4044444444444446,1442.0655555555556,-0.08888888888888889,14.933333333333334,0.0,85.0,1442.2222222222222,58.3,48.58,51.11,35.49,36.1,34.913333333333334,32.69,33.3,41.78111111111111,39.24111111111111,26.41,22.74,20.33,21.726666666666667,49.01,32.43,31.68333333333333,31.559999999999995,29.809999999999995,45.28666666666667,94.39888888888889,66.0,10.0,88.5,8
1958,0.0,3.1,2.5,-40.07818181818182,9.0,363.59272727272725,25.01,52.0,50.63636363636363,-0.15,613.0672727272727,41.0,4.0,1.0,366.0,1.44,1440.0,-0.0890909090909091,15.509090909090908,0.0,85.0,1440.0,58.3,48.58,51.11000000000001,35.49,36.1,34.88,32.69,33.3,41.76,39.35,26.41,22.74,20.3,21.753636363636364,49.01,32.43,31.69454545454545,31.56,29.81,45.45363636363636,94.18363636363637,66.0,10.0,88.5,8
1959,0.0,3.1,2.5,-40.75555555555556,9.0,363.53222222222223,25.01,51.97666666666667,50.532222222222224,-0.15,613.0177777777777,41.0,4.0,1.0,366.0,1.44,1440.0,-0.05333333333333333,15.755555555555556,0.0,85.0,1440.0,58.3,48.58,51.11,35.49,36.1,34.92444444444445,32.691111111111105,33.3,41.68,39.41,26.45777777777778,22.74,20.3,21.84111111111111,48.97222222222222,32.43,31.73,31.60777777777778,29.809999999999995,45.5,94.07444444444445,66.0,10.0,88.5,8
